person_id,company_id,n_observations,first_year,last_year,top_role,is_board_seat
breton-a,africaineentreprises,2,1945,1948,administrateur,1
gervot-g,africaineentreprises,2,1949,1953,administrateur,1
griffoul-l,africaineentreprises,3,1940,1948,administrateur,1
legay-f,africaineentreprises,2,1937,1940,president,1
legay-v,africaineentreprises,1,1949,1949,administrateur,1
modiano-a,africaineentreprises,2,1949,1953,president,1
paccaly-l,africaineentreprises,2,1937,1940,administrateur,1
petit-e,africaineentreprises,1,1937,1937,administrateur,1
philibert,africaineentreprises,1,1945,1945,administrateur,1
pochez-l,africaineentreprises,1,1949,1949,administrateur,1
rogier-l,africaineentreprises,3,1937,1948,administrateur,1
rossel-p,africaineentreprises,1,1948,1948,administrateur,1
vvelegay,africaineentreprises,2,1945,1948,president_directeur_general,1
antoine-l,afrique,1,1938,1938,administrateur,1
boussenot-g,afrique,1,1936,1936,president,1
de-laveleye-y,afrique,1,1936,1936,administrateur,1
ducros-a-albert,afrique,1,1936,1936,administrateur,1
dumortier-a,afrique,1,1936,1936,administrateur_delegue,1
eastwick-j,afrique,1,1938,1938,administrateur,1
harmel-e,afrique,1,1938,1938,administrateur,1
raynal-g,afrique,2,1936,1938,administrateur_delegue,1
rolin-j-jean,afrique,1,1936,1936,administrateur,1
serviere-l,afrique,2,1936,1938,administrateur,1
warnant-l,afrique,1,1936,1936,administrateur,1
bernain,afriqueequatoriale,1,1900,1900,administrateur,1
david,afriqueequatoriale,1,1900,1900,administrateur,1
desbriere,afriqueequatoriale,1,1900,1900,administrateur,1
nicol,afriqueequatoriale,1,1900,1900,administrateur,1
trarieux,afriqueequatoriale,1,1900,1900,administrateur,1
van-den-nest,afriqueequatoriale,1,1900,1900,administrateur,1
comar-r,afriquefonciereindustriellecommerciale,1,1930,1930,administrateur,1
d-humieres-a,afriquefonciereindustriellecommerciale,1,1930,1930,administrateur,1
demoulin-a,afriquefonciereindustriellecommerciale,1,1930,1930,administrateur_delegue,1
hecht-j,afriquefonciereindustriellecommerciale,1,1930,1930,administrateur,1
johnston-g,afriquefonciereindustriellecommerciale,1,1930,1930,administrateur,1
lieut-colonel-jean-ferrandi,afriquefonciereindustriellecommerciale,1,1930,1930,president,1
masquelier-p,afriquefonciereindustriellecommerciale,1,1930,1930,administrateur,1
raverdy-a,afriquefonciereindustriellecommerciale,1,1930,1930,administrateur_delegue,1
serge-a,afriquefonciereindustriellecommerciale,1,1930,1930,administrateur,1
vergoz,afriquefonciereindustriellecommerciale,1,1930,1930,administrateur,1
bane,afriqueminiereequatoriale,1,1921,1921,administrateur,1
de-boissieu-p,afriqueminiereequatoriale,1,1922,1922,administrateur,1
guet,afriqueminiereequatoriale,1,1921,1921,administrateur,1
guet-g,afriqueminiereequatoriale,1,1922,1922,administrateur,1
lepel-cointet,afriqueminiereequatoriale,1,1921,1921,administrateur,1
o-barre,afriqueminiereequatoriale,1,1922,1922,president,1
piene,afriqueminiereequatoriale,1,1921,1921,administrateur,1
pierre-c,afriqueminiereequatoriale,1,1922,1922,administrateur_delegue,1
thomas-g,afriqueminiereequatoriale,1,1922,1922,administrateur,1
boin-g,agricolecommercialealima,3,1903,1915,president,1
coosemans,agricolecommercialealima,1,1915,1915,administrateur,1
david,agricolecommercialealima,2,1915,1938,administrateur,1
david-e,agricolecommercialealima,2,1903,1903,administrateur,1
decoupelle-e,agricolecommercialealima,2,1903,1903,administrateur,1
decourcelle-e,agricolecommercialealima,2,1915,1915,administrateur,1
etc-exportation-de-tous-articles,agricolecommercialealima,1,1938,1938,president,1
gillain-p,agricolecommercialealima,3,1903,1938,administrateur,1
