person_id,company_id,n_observations,first_year,last_year,top_role,is_board_seat
baudin-f,agencecentraleparis,1,1920,1920,administrateur,1
buy-m,agencecentraleparis,1,1920,1920,president,1
cle-c,agencecentraleparis,1,1920,1920,administrateur,1
sainte-claire-j,agencecentraleparis,1,1920,1920,censeur,1
zephir-v,agencecentraleparis,1,1920,1920,administrateur,1
abdera-j,agricoleguyanomarocaine,1,1951,1951,administrateur,1
ambrosini-p,agricoleguyanomarocaine,1,1951,1951,administrateur,1
atge-p,agricoleguyanomarocaine,1,1951,1951,administrateur,1
casaux-j,agricoleguyanomarocaine,1,1951,1951,administrateur,1
fr-g,agricoleguyanomarocaine,1,1951,1951,administrateur,1
industriel-a-mana-d,agricoleguyanomarocaine,1,1951,1951,administrateur,1
lagarde-a,agricoleguyanomarocaine,1,1951,1951,administrateur,1
bonnaffas-de-la-tour,agricoletroisrivieres,1,1927,1927,administrateur,1
bonnet,agricoletroisrivieres,1,1927,1927,administrateur,1
clement,agricoletroisrivieres,1,1927,1927,administrateur,1
haugou-r,agricoletroisrivieres,1,1927,1927,administrateur,1
lederlin,agricoletroisrivieres,1,1927,1927,administrateur,1
perrault,agricoletroisrivieres,1,1927,1927,administrateur,1
ed-lancesseur,antillaise,1,1927,1927,administrateur_delegue,1
jenart-p,antillaise,1,1927,1927,administrateur,1
p-watel,antillaise,1,1927,1927,president,1
chocolat-m-vauzanges,antillaiseconstructionsciviles,1,1937,1937,administrateur,1
clement-c,antillaiseconstructionsciviles,1,1937,1937,administrateur,1
ing-r-huyghues-despointes,antillaiseconstructionsciviles,1,1937,1937,administrateur,1
roseau-e,antillaiseconstructionsciviles,1,1937,1937,administrateur,1
saint-joseph,antillaiseconstructionsciviles,1,1937,1937,administrateur,1
bertin,antillaiseculturecommerce,2,1920,1920,administrateur,1
hanhart-t,antillaiseculturecommerce,2,1920,1920,administrateur,1
jacquesson,antillaiseculturecommerce,2,1920,1920,administrateur,1
pfister,antillaiseculturecommerce,2,1920,1920,administrateur,1
unne,antillaiseculturecommerce,2,1920,1920,administrateur,1
walther,antillaiseculturecommerce,1,1920,1920,administrateur,1
barbotteau-a,banqueauxiliairecoloniale,1,1922,1922,administrateur,1
bree-e,banqueauxiliairecoloniale,1,1922,1922,directeur,0
chidiac-b,banqueauxiliairecoloniale,1,1922,1922,vice_president,1
dain-c,banqueauxiliairecoloniale,1,1922,1922,administrateur,1
emm-levalois,banqueauxiliairecoloniale,1,1922,1922,administrateur,1
emm-rey,banqueauxiliairecoloniale,1,1922,1922,administrateur,1
favreau-c,banqueauxiliairecoloniale,1,1922,1922,administrateur,1
graeve-e,banqueauxiliairecoloniale,1,1922,1922,administrateur,1
hebd,banqueauxiliairecoloniale,1,1922,1922,administrateur,1
papin-beaufond-t,banqueauxiliairecoloniale,1,1922,1922,president,1
picard-j,banqueauxiliairecoloniale,1,1922,1922,administrateur,1
pointe-a-pitre,banqueauxiliairecoloniale,1,1922,1922,administrateur,1
ruillier-j,banqueauxiliairecoloniale,1,1922,1922,administrateur,1
st-aude-stil,banqueauxiliairecoloniale,1,1922,1922,administrateur,1
dain-c,banqueguadeloupe,1,1922,1922,administrateur,1
favreau-j,banqueguadeloupe,1,1922,1922,administrateur,1
graeve-l,banqueguadeloupe,1,1922,1922,administrateur,1
papin-beaufond-t,banqueguadeloupe,1,1922,1922,president,1
picard-j,banqueguadeloupe,1,1922,1922,administrateur,1
rey-e,banqueguadeloupe,1,1922,1922,administrateur,1
ant-darredeau,banqueguyane,1,1922,1922,administrateur,1
fanier-a,banqueguyane,1,1922,1922,administrateur,1
henry-a,banqueguyane,1,1922,1922,administrateur,1
lhuerre-c,banqueguyane,1,1922,1922,administrateur,1
melkior-j,banqueguyane,1,1922,1922,administrateur,1
poulet-h,banqueguyane,1,1922,1922,president,1
theolade-r,banqueguyane,1,1922,1922,administrateur,1
berte-r,banquemartinique,1,1927,1927,administrateur,1
duplan,banquemartinique,1,1927,1927,administrateur,1
j-dinslage-c,banquemartinique,1,1927,1927,president,1
rimbaud-e,banquemartinique,1,1927,1927,administrateur,1
schnegg-j,banquemartinique,1,1927,1927,administrateur,1
frezier-e,barthelemyrobaglia,1,1933,1933,administrateur,1
gratieux-g,barthelemyrobaglia,1,1933,1933,administrateur_delegue,1
montegu-g,barthelemyrobaglia,1,1933,1933,administrateur,1
portal-j,barthelemyrobaglia,1,1933,1933,administrateur,1
robaglia-b,barthelemyrobaglia,1,1933,1933,president,1
bovy-m,caoutchoucscaroni,1,1901,1901,administrateur,1
couturier-a,caoutchoucscaroni,1,1901,1901,administrateur,1
couturier-c,caoutchoucscaroni,1,1901,1901,administrateur,1
parent-e,caoutchoucscaroni,1,1901,1901,administrateur,1
amboditavolo,chouanard,1,,,directeur,0
baranquilla,chouanard,1,,,directeur,0
bogota,chouanard,1,,,directeur,0
caracas,chouanard,1,,,directeur,0
clappier-e,chouanard,1,,,administrateur,1
cunisset,chouanard,1,,,administrateur,1
demerara,chouanard,1,,,directeur,0
georgetown,chouanard,1,,,directeur,0
hankow,chouanard,1,,,directeur,0
