company_id_1,company_id_2,period,weight,shared_directors
plantationscaoutchoucsumatra,tapanoelie,1914_1929,10,bernard-j; cavadia-j; cavadia-t; donnet-l; engeringh-c; laloux-h; osterrieth-p; thys-e; van-romburgh-p; vereecken-h
kalitengah,plantationscaoutchoucsumatra,1914_1929,7,bernard-j; cavadia-t; donnet-l; engeringh-c; laloux-h; osterrieth-p; vereecken-h
kalitengah,tapanoelie,1914_1929,7,bernard-j; cavadia-t; donnet-l; engeringh-c; laloux-h; osterrieth-p; vereecken-h
algemeenebelgischjavaschcultuurmaatschappij,belgischnederlandschecultuurmaatschappij,1914_1929,5,buffet-p; de-decker-r; fuchs-l; lionel-marie-j; veltman-k
kalitengah,nieuwtjisalak,1914_1929,4,engeringh-c; laloux-h; osterrieth-p; van-den-bosch-l
culturefrancojavanaise,franconeerlandaiseculturecommerce,1914_1929,3,bernard-j; enthoven-j; saint-girons-j
caoutchoucsiboga,plantationscaoutchoucsumatra,1914_1929,3,bernard-j; cavadia-j; engeringh-c
caoutchoucsiboga,tapanoelie,1914_1929,3,bernard-j; cavadia-j; engeringh-c
culturefrancojavanaise,kalitengah,1914_1929,3,bernard-j; cavadia-t; engeringh-c
culturefrancojavanaise,plantationscaoutchoucsumatra,1914_1929,3,bernard-j; cavadia-t; engeringh-c
culturefrancojavanaise,tapanoelie,1914_1929,3,bernard-j; cavadia-t; engeringh-c
kalitengah,pacouda,1914_1929,3,bernard-j; engeringh-c; laloux-h
pacouda,plantationscaoutchoucsumatra,1914_1929,3,bernard-j; engeringh-c; laloux-h
pacouda,tapanoelie,1914_1929,3,bernard-j; engeringh-c; laloux-h
nieuwtjisalak,pacouda,1914_1929,3,engeringh-c; laloux-h; swart-a
nieuwtjisalak,plantationscaoutchoucsumatra,1914_1929,3,engeringh-c; laloux-h; osterrieth-p
nieuwtjisalak,tapanoelie,1914_1929,3,engeringh-c; laloux-h; osterrieth-p
caoutchoucsiboga,culturefrancojavanaise,1914_1929,2,bernard-j; engeringh-c
caoutchoucsiboga,franconeerlandaiseculturecommerce,1914_1929,2,bernard-j; tilloy
caoutchoucsiboga,kalitengah,1914_1929,2,bernard-j; engeringh-c
caoutchoucsiboga,pacouda,1914_1929,2,bernard-j; engeringh-c
culturefrancojavanaise,culturepanoulisan,1914_1929,2,bernard-j; enthoven-j
culturefrancojavanaise,pacouda,1914_1929,2,bernard-j; engeringh-c
culturepanoulisan,franconeerlandaiseculturecommerce,1914_1929,2,bernard-j; enthoven-j
culturepanoulisan,pacouda,1914_1929,2,bernard-j; heurtaux-varsavaux-g
caoutchoucsiboga,culturepanoulisan,1914_1929,1,bernard-j
culturepanoulisan,kalitengah,1914_1929,1,bernard-j
culturepanoulisan,plantationscaoutchoucsumatra,1914_1929,1,bernard-j
culturepanoulisan,tapanoelie,1914_1929,1,bernard-j
franconeerlandaiseculturecommerce,kalitengah,1914_1929,1,bernard-j
franconeerlandaiseculturecommerce,pacouda,1914_1929,1,bernard-j
franconeerlandaiseculturecommerce,plantationscaoutchoucsumatra,1914_1929,1,bernard-j
franconeerlandaiseculturecommerce,tapanoelie,1914_1929,1,bernard-j
caoutchoucsiboga,nieuwtjisalak,1914_1929,1,engeringh-c
caoutchoucsiboga,tamiangrubber,1914_1929,1,engeringh-c
culturefrancojavanaise,nieuwtjisalak,1914_1929,1,engeringh-c
culturefrancojavanaise,tamiangrubber,1914_1929,1,engeringh-c
kalitengah,tamiangrubber,1914_1929,1,engeringh-c
nieuwtjisalak,tamiangrubber,1914_1929,1,engeringh-c
pacouda,tamiangrubber,1914_1929,1,engeringh-c
plantationscaoutchoucsumatra,tamiangrubber,1914_1929,1,engeringh-c
tamiangrubber,tapanoelie,1914_1929,1,engeringh-c
plantationscaoutchoucsumatra,tapanoelie,1930_1944,11,bernard-j; cavadia-j; engeringh-c; engeringh-h; laloux-ancion-h; laloux-h; ligtenberg-h; osterrieth-p; swart-a; van-romburgh-p; vereecken-h
kalitengah,pacouda,1930_1944,8,bernard-j; engeringh-c; engeringh-h; laloux-g; osterrieth-p; swart-a; varsavaux-h; vereecken-h
pacouda,plantationscaoutchoucsumatra,1930_1944,7,bernard-j; engeringh-c; engeringh-h; laloux-h; osterrieth-p; swart-a; vereecken-h
pacouda,tapanoelie,1930_1944,7,bernard-j; engeringh-c; engeringh-h; laloux-h; osterrieth-p; swart-a; vereecken-h
kalitengah,plantationscaoutchoucsumatra,1930_1944,6,bernard-j; engeringh-c; engeringh-h; osterrieth-p; swart-a; vereecken-h
kalitengah,tapanoelie,1930_1944,6,bernard-j; engeringh-c; engeringh-h; osterrieth-p; swart-a; vereecken-h
caoutchoucsiboga,plantationscaoutchoucsumatra,1930_1944,5,bernard-j; cavadia-j; engeringh-h; osterrieth-p; swart-a
caoutchoucsiboga,tapanoelie,1930_1944,5,bernard-j; cavadia-j; engeringh-h; osterrieth-p; swart-a
caoutchoucsiboga,kalitengah,1930_1944,4,bernard-j; engeringh-h; osterrieth-p; swart-a
caoutchoucsiboga,pacouda,1930_1944,4,bernard-j; engeringh-h; osterrieth-p; swart-a
culturefrancojavanaise,culturepanoulisan,1930_1944,4,bernard-j; d-ancona-c; de-lyee-de-belleau-a; zannetto-g
culturefrancojavanaise,franconeerlandaiseculturecommerce,1930_1944,3,bernard-j; bernard-l; le-roy-e
kalitengah,nieuwtjisalak,1930_1944,3,engeringh-c; osterrieth-p; swart-a
nieuwtjisalak,pacouda,1930_1944,3,engeringh-c; osterrieth-p; swart-a
nieuwtjisalak,plantationscaoutchoucsumatra,1930_1944,3,engeringh-c; osterrieth-p; swart-a
nieuwtjisalak,tapanoelie,1930_1944,3,engeringh-c; osterrieth-p; swart-a
franconeerlandaiseculturecommerce,tapanoelie,1930_1944,2,bernard-j; saint-girons-j
caoutchoucsiboga,franconeerlandaiseculturecommerce,1930_1944,2,bernard-j; tilloy-m
culturefrancojavanaise,kalitengah,1930_1944,2,bernard-j; engeringh-c
culturefrancojavanaise,pacouda,1930_1944,2,bernard-j; engeringh-c
culturefrancojavanaise,plantationscaoutchoucsumatra,1930_1944,2,bernard-j; engeringh-c
culturefrancojavanaise,tapanoelie,1930_1944,2,bernard-j; engeringh-c
caoutchoucsiboga,nieuwtjisalak,1930_1944,2,osterrieth-p; swart-a
easterninternationalrubberproducetrustltd,plantationscaoutchoucsumatra,1930_1944,1,poirson-c
caoutchoucsiboga,culturefrancojavanaise,1930_1944,1,bernard-j
caoutchoucsiboga,culturepanoulisan,1930_1944,1,bernard-j
culturepanoulisan,franconeerlandaiseculturecommerce,1930_1944,1,bernard-j
culturepanoulisan,kalitengah,1930_1944,1,bernard-j
culturepanoulisan,pacouda,1930_1944,1,bernard-j
culturepanoulisan,plantationscaoutchoucsumatra,1930_1944,1,bernard-j
culturepanoulisan,tapanoelie,1930_1944,1,bernard-j
franconeerlandaiseculturecommerce,kalitengah,1930_1944,1,bernard-j
franconeerlandaiseculturecommerce,pacouda,1930_1944,1,bernard-j
franconeerlandaiseculturecommerce,plantationscaoutchoucsumatra,1930_1944,1,bernard-j
culturefrancojavanaise,nieuwtjisalak,1930_1944,1,engeringh-c
plantationscaoutchoucsumatra,tapanoelie,1945_1962,3,laloux-h; ligtenberg-h; vereecken-h
kalitengah,tapanoelie,1945_1962,2,boyer-j; vereecken-h
kalitengah,plantationscaoutchoucsumatra,1945_1962,1,vereecken-h
caoutchoucsiboga,plantationscaoutchoucsumatra,1945_1962,1,cavadia-j
plantationscaoutchoucsumatra,tamiangrubber,pre_1914,2,donnet-l; engeringh-c
franconeerlandaiseculturecommerce,plantationscaoutchoucsumatra,pre_1914,1,bernard-j
