company_id_1,company_id_2,company_name_1,company_name_2,weight,shared_directors
centraleenergieelectrique,centraleenergieelectriquerouenchateauroux,Centrale d'Énergie électrique,"Cie Centrale d'énergie électrique, Rouen, Châteauroux",13,allard-j; boulle-l; getten; getten-m; homberg-o; janlet-l; lienart-p; poirier-h; rosenwald-g; schwob-d-hericourt-g; schwob-g; teissier-du-cros-e; walch-e
centraleindustrieelectrique,industrieelectrique,"Société Centrale pour l'industrie électrique, puis Centrale pour l'industrie . Participations en France, Algérie, Tunisie, Indochine, etc.",INDUSTRIE ÉLECTRIQUE,11,benac-a; boulle-l; boyer-p; brizon-g; hecker-r; heineman-d; laurent-c; level-e; pesson-didion-m; poirier-h; walch-e
colonies,constructionafricaine,Compagnie Générale des colonies,La Construction africaine,11,atthalin-a; charpentier; charpentier-j; fougerolle; fougerolle-p; j-ch-charpentier; legrand-r; ph-fougerolle; rebuffel; rebuffel-c; roudy-a
cheminsfertramwaysvargard,tramways,Société des Chemins de fer et tramways du Var et du Gard,Compagnie Générale Française de Tramways,11,ancion; autin-j; baldous-a; boulle-l; goury-du-roslan-l; guary-l; martin-g; mechin-a; pavie-g; pinson-v; renaud
tramway,tramways,Compagnie générale française des Tramway,Compagnie Générale Française de Tramways,11,ancion; aug-collignon; boulle-l; burrell-c; goury-du-roslan-l; guary-l; janssen; pavie-g; renaud; rostand-j-jules; soclet-a
fraissinetmarseillaisenavigationvapeur,marseillaisenavigationvapeurfraissinet,"Compagnie FRAISSINET, Cie Marseillaise de Navigation à vapeur",Compagnie marseillaise de navigation à vapeur Fraissinet et Cie,10,dal-piaz-j; devise-f; fraissinet-a-albert; fraissinet-a-alfred; fraissinet-j; lacaze; philippar-g; piaz-d; roussel-f; tillier
transportsmaritimesvapeur,tronquegauche,Société générale de transports maritimes à vapeur,Tronqué à gauche,9,bazin-j; brenier-g; breton-g; daher-p; dufay-h; giraud-h; nunzi-a; oppermann-a; robert
commercialeindustriellecoteafrique,coteafrique,Société Commerciale et Industrielle de la Côte d'Afrique,CÔTE D'AFRIQUE,9,armandon-j; charrin-r-rene; fouque-j; fouque-j-joseph; fraissinet-a-albert; fraissinet-a-alfred; fraissinet-j; magnan-a; magnan-f
industriellematerieltransport,industriellematerieltransportcimt,Compagnie Industrielle de matériel de transport,"Cie industrielle de MATÉRIEL de TRANSPORT, C.I.M.T",9,bauwens-m; carde-g; carde-p; cochez-m; delvallee-g; fremaux-p; ganne-m; laurain-h; metayer-m
banquemutuelleetudes,electroentreprise,"Banque mutuelle d'études, puis Banque mutuelle d'études et de crédit",L'Électro-Entreprise,9,bagues-v; candeliez-l; deleury-j; droin-g; flicoteaux-a; liouville-a; renaud-p; rhodes-f; treboul
constructions,eieditionsdocumentairesindustriellessoccap,Société de constructions,"S. É. D. I., Société d'Éditions Documentaires Industrielles, Soc. an. au cap. de",9,abel-h; bancel-h; camus-h; gensel-h; pate-h; poire-a; richou-g-georges; thirion-c; walter-j-jean
acomptedividendeimpot,tramways,Acompte sur dividende et impôt,Compagnie Générale Française de Tramways,9,ancion-van-put-a; boulle-l; cordier-g; goury-du-roslan-l; guary-l; guiffart; monmerque-a; pavie-g; rostand-j-jules
auxiliaireafricaine,auxiliaireafricainedeveloppementcommerce,Société Auxiliaire africaine,"Société auxiliaire africaine pour le développement du commerce, de",8,delmas-p-pierre; frere-m; josse-a-adrien; maurel-l-lucien; nouvion-h; o-quin-p; seguin-g-gaston; vezia-f
anciensetablissementschpeyrissac,anciensetablissementschpeyrissaccoloniale,Anciens Établissements Ch. Peyrissac et Cie,Anciens Établissements Ch. Peyrissac et Compagnie (Compagnie coloniale de,8,bourrieu-g; casteincau-e; dabadie-f; goux-p; matignon-j; peyrissac-f; peyrissac-l; peyrissac-w
bazacle,unionpapeteries,BAZACLE,Union française de papeteries,8,galas; grand-quevilly; melleville; paviot-p; penitent; roanne; tallende; wesseling
chargeursreunis,navigationsudatlantique,Chargeurs réunis,Compagnie de Navigation Sud-Atlantique,7,baptifaut-a; breton-g; cyprien-fabre-p; dreyfus-d; hermann-de-clermont; perouse-d; raux-f
forgesacieriesnordest,forgesacieriesnordlorraine,Forges et aciéries du Nord et de l'Est,Forges et aciéries de Nord et Lorraine,7,bernard-j-jules; canard-j; cuvelette-e; lenormand-g; metayer-m; villain; villain-f
mineraisfermagnetiquesmoktaelhadid,moktaelhadid,Cie des minerais de fer magnétiques de Mokta-el-Hadid,MOKTA-EL-HADID,7,beigbeder-d; boulogne-g; bouruet-aubertot-h; cambefort-o; jurien-de-la-graviere-p; mauclere-e; puerari-h
energieelectrique,pyreneenneenergieelectrique,ÉNERGIE ELECTRIQUE,Société Pyrénéenne d'Énergie électrique,7,baudon-de-mony-l; de-solages-c; gallut; girod-de-l-ain; lacretelle-g; reille; reille-x
