company_id,name,sectors,n_ties,n_directors,first_year,last_year
commercemadagascar,Compagnie Générale de Commerce à Madagascar,Commerce; Documents généraux (par ordre chronologique),28,15,1922,1956
industrielledjibouti,Société Industrielle de Djibouti,Documents généraux; Sociétés,27,15,1899,1937
grandecomore,Grande-Comore,Documents généraux; Documents généraux (par ordre chronologique); Sociétés,23,15,1915,1951
arsenesaupiquet,Arsène Saupiquet,Documents généraux (par ordre chronologique),21,15,1926,1958
foncieresudmadagascar,Société Foncière du Sud de Madagascar,Documents généraux (par ordre chronologique); Industries agro-alimentaires,31,14,1934,1973
banquemadagascarcomores,Banque de Madagascar et des Comores,Banques et groupes financiers; Documents généraux (par ordre chronologique),27,14,1951,1953
francomalgache,Compagnie Générale Franco-malgache,Industries agro-alimentaires,23,14,1900,1914
agricultureindustriecoloniales,Compagnie d'Agriculture et d’industrie coloniales,Documents généraux (par ordre chronologique); Industries agro-alimentaires,36,13,1934,1973
marseillaisemadagascar,Compagnie Marseillaise de Madagascar,Commerce; Documents généraux (par ordre chronologique),32,13,1927,1956
malgachecultures,Société Malgache de Cultures,Industries agro-alimentaires,23,13,1930,1951
commercialetransvaalmadagascar,"Cie Commerciale du Transvaal et de Madagascar, puis Commerciale de Madagascar, puis Commerciale et Minière de Madagascar",Commerce,17,13,1893,1900
tanninscoloniaux,Tannins coloniaux,Documents généraux (par ordre chronologique),15,13,1937,1973
salinesdiegosuarez,Compagnie française des Salines de Diégo-Suarez,Mines,15,13,1899,1899
sucreriescolonialescolonialeagricolecommerciale,"Sucreries coloniales (Société coloniale, agricole, commerciale et",Sociétés diverses,13,13,1922,1922
grandelle,Grande lle,Documents généraux (par ordre chronologique),13,13,1973,1973
minesambatobe,Société des mines d'Ambatobé,Documents généraux (par ordre chronologique); Mines,32,12,1937,1956
commercialeabyssinie,Société Commerciale d’Abyssinie,Documents généraux; Sociétés,22,12,1920,1922
unionminiereindustrielle,"Union minière et industrielle, puis Union de mines et industries annexes",Documents généraux (par ordre chronologique); Mines,21,12,1922,1926
mineraisgrandeile,Société des Minerais de la Grande-Île,Documents généraux (par ordre chronologique); Mines,17,12,1937,1951
plantationssakarive,Sté des plantations de Sakarive,Documents généraux (par ordre chronologique),16,12,1926,1958
madagascarautomobile,Madagascar-automobile,Documents généraux (par ordre chronologique),16,12,1937,1956
charbonnagessakoa,Société des Charbonnages de la Sakoa,Documents généraux (par ordre chronologique),14,12,1937,1956
francoantankare,Société Franco-Antankare,Banques et groupes financiers,13,12,1902,1902
salinesdjibouti,Société des salines de Djibouti,Documents généraux,12,12,1926,1926
socindustriellecommercialeemyrne,Soc. industrielle et commerciale de l'EMYRNE,Documents généraux (par ordre chronologique),12,12,1925,1925
socindustrielleconstructions,Soc. industrielle de CONSTRUCTIONS,Documents généraux (par ordre chronologique),12,12,1938,1938
socgraphitessahanavo,Soc. des GRAPHITES de la SAHANAVO,Documents généraux (par ordre chronologique),12,12,1938,1938
porttamatave,Port de Tamatave,"Transports fluviaux, maritimes et aériens",12,12,1934,1934
ilesmalgaches,"Société des Îles malgaches, puis Syndicat des îles malgaches",Documents généraux (par ordre chronologique); Mines,25,11,1909,1926
sambiranaise,Compagnie Sambiranaise,Documents généraux (par ordre chronologique); Industries agro-alimentaires,23,11,1921,1958
produitsalimentaires,Compagnie Générale de produits alimentaires,Documents généraux (par ordre chronologique); Industries agro-alimentaires,20,11,1926,1956
agricolemadagascar,Société Agricole de Madagascar,Documents généraux (par ordre chronologique); Industries agro-alimentaires,17,11,1913,1922
salinsmidisalinesdjibouti,Cie des Salins du Midi et des Salines de Djibouti,Documents généraux,11,11,1951,1951
coloniesfrancaises,Société générale des colonies françaises,Documents généraux (par ordre chronologique),11,11,1956,1956
approvisionnementsgenerauxdjibouti,Société d’Approvisionnements généraux à Djibouti,Documents généraux; Sociétés,19,10,1921,1926
entreprisesmaritimesmadagascar,Société d'Entreprises Maritimes de Madagascar,"Documents généraux (par ordre chronologique); Transports fluviaux, maritimes et aériens",19,10,1930,1956
messageriesfrancaisesmadagascar,Messageries françaises de Madagascar,"Documents généraux (par ordre chronologique); Transports fluviaux, maritimes et aériens",19,10,1906,1925
minierepetrolesmadagascar,Compagnie Minière des Pétroles de Madagascar,Documents généraux (par ordre chronologique); Mines,17,10,1925,1926
tulear,TULÉAR,Documents généraux (par ordre chronologique),16,10,1937,1973
industrieparfumsproduitschimiques,Société pour l'industrie des parfums et des produits chimiques,Documents généraux (par ordre chronologique),14,10,1937,1973
entreprisesmetropolitainescoloniales,"Entreprises Métropolitaines et Coloniales, Anc. Établ. Léon Dubois",Documents généraux (par ordre chronologique),13,10,1937,1956
colonialebambaobambao,"Société coloniale de Bambao, BAMBAO",Documents généraux; Documents généraux (par ordre chronologique),12,10,1937,1951
cotieremadagascar,Compagnie Côtière de Madagascar,"Transports fluviaux, maritimes et aériens",12,10,1926,1926
importationsexportationscommission,"Société d'importations, d'exportations et de commission",Documents généraux (par ordre chronologique),10,10,1926,1926
banquespecialemadagascaroceanindien,"Banque spéciale pour Madagascar Compagnie de l'océan Indien, puis Banque de l'océan Indien, puis Cie de l'océan Indien",Banques et groupes financiers,10,10,1919,1930
madagascarautomobiletananariverenault,"Madagascar-Automobile, Tananarive. Renault",Transports terrestres et garages,10,10,1950,1950
essencesbourbonnaises,Société des essences bourbonnaises,Documents généraux; Documents généraux (par ordre chronologique),18,9,1926,1926
phoceennecommercecolonial,Cie phocéenne de commerce colonial,Documents généraux (par ordre chronologique),18,9,1937,1956
grandsdomainesmadagascar,Les Grands Domaines de Madagascar,Documents généraux (par ordre chronologique); Industries agro-alimentaires,16,9,1922,1958
graphitesankaratra,Société des Graphites et de l'Ankaratra,Documents généraux (par ordre chronologique); Mines,15,9,1922,1922
nantaiseculturecoloniale,Sté nantaise de culture coloniale,Documents généraux (par ordre chronologique),13,9,1926,1973
ankaratra,Société de l'Ankaratra,Documents généraux (par ordre chronologique); Mines,11,9,1909,1926
hydroelectriquereunionhe,Société hydro-électrique de la Réunion (S.H.E,Documents généraux,9,9,1937,1937
agencecentraleparis,Agence centrale à PARIS,Documents généraux,9,9,1951,1951
saintdenis,SAINT-DENIS,Documents généraux,9,9,1951,1951
gmodrin,G MODRIN,Documents généraux (par ordre chronologique),9,9,1938,1938
florensorville,Florens Orville,Documents généraux (par ordre chronologique),18,8,1937,1937
agricolesambirano,Société Agricole du Sambirano,Documents généraux (par ordre chronologique); Industries agro-alimentaires,17,8,1921,1958
graphites,Société Générale des Graphites,Documents généraux (par ordre chronologique); Mines,17,8,1937,1956
domaineankaratrasucrieremahavavy,Domaine de l'Ankaratra Société sucrière de la Mahavavy,Documents généraux (par ordre chronologique); Industries agro-alimentaires,16,8,1951,1973
textilestabacsmadagascarparismajungatananarivesuitecivileetudestextilesmadagascarindustrielleagricoletextilesmadagascar,"Textiles et tabacs de Madagascar, Paris, Majunga, Tananarive. Suite de la Société civile d’études des textiles de Madagascar et de la Société industrielle et agricole des textiles de Madagascar",Industries agro-alimentaires,15,8,1924,1937
cellulosespapeteriesmadagascar,Société des Celluloses et papeteries de Madagascar,Documents généraux (par ordre chronologique); Industries,13,8,1925,1926
unionminiereethiopie,Union minière d'Éthiopie,,12,8,1929,1931
tanninsmadagascar,« Tannins de Madagascar »,Documents généraux (par ordre chronologique),11,8,1926,1937
culturescoloniales,Cie de cultures coloniales,Documents généraux (par ordre chronologique),10,8,1926,1973
etablissementsantoinechirisproduitsaromatiqueschimiques,Établissements Antoine Chiris (Cie des produits aromatiques chimiques et,Documents généraux,8,8,1922,1922
maritimetransportscoloniaux,Compagnie Maritime de Transports coloniaux,Documents généraux (par ordre chronologique),8,8,1922,1922
rweinberger,R. Weinberger,Documents généraux (par ordre chronologique),8,8,1937,1937
mineraisgrandelle,Société des Minerais de la Grande-lle,Documents généraux (par ordre chronologique),8,8,1956,1956
tanneriesmadagascar,Tanneries de Madagascar,Documents généraux (par ordre chronologique),8,8,1973,1973
afriqueorientalemaritimecommerciale,Cie de l'AFRIQUE ORIENTALE MARITIME ET COMMERCIALE,Sociétés,8,8,1925,1925
gemmesmadagascar,Société des Gemmes de Madagascar,Documents généraux (par ordre chronologique); Mines,22,7,1936,1956
grandsbois,Société anon. des Grands-Bois,Documents généraux; Documents généraux (par ordre chronologique),14,7,1926,1937
maritimemajunga,Compagnie Maritime de Majunga,"Documents généraux (par ordre chronologique); Transports fluviaux, maritimes et aériens",12,7,1937,1956
minesorsihanakalythamtsaratanana,"Mines d'or de Sihanaka, Lytham, Tsaratanana",Mines,12,7,1903,1903
commercialeelevagemassifambre,Sté commerciale d'élevage du Massif d'Ambre,Documents généraux (par ordre chronologique),11,7,1926,1958
commissionconsignationcoloniales,Société de commission et de consignation coloniales,Documents généraux (par ordre chronologique),11,7,1937,1956
energieindustrielle,L'Énergie industrielle,Documents généraux (par ordre chronologique),10,7,1922,1926
parismadagascar,Paris-Madagascar,Documents généraux (par ordre chronologique),9,7,1926,1938
colonialebordelaisemadagascar,Société Coloniale bordelaise de Madagascar,Commerce,8,7,1901,1901
comptoirsextremeorientpoinsardveyretmaisonachat,"Comptoirs d'Extrême-Orient Poinsard et Veyret, Maison d'achat",Commerce,7,7,1922,1922
exploitationpetroles,Sté pour l'exploitation des pétroles,Documents généraux (par ordre chronologique),7,7,1922,1922
creditfonciercolonial,Crédit foncier colonial,Documents généraux,7,7,1922,1922
rizeriesfrancaises,Société an. Rizeries françaises,Documents généraux (par ordre chronologique),7,7,1926,1926
pecheriessudouestmadagascar,Cie française des pêcheries du sud-ouest de Madagascar,Documents généraux (par ordre chronologique),7,7,1926,1926
salinesdjiboutisfaxmadagascar,"Salines de Djibouti, Sfax et Madagascar",Documents généraux,7,7,1937,1937
produitsagricolestropicaux,Produits agricoles tropicaux,Documents généraux (par ordre chronologique),7,7,1937,1973
frigorifique,Cie générale frigorifique,Documents généraux (par ordre chronologique),7,7,1956,1956
fonciereindustriellecommercialemadagascar,"Cie foncière, industrielle et commerciale de Madagascar",Documents généraux (par ordre chronologique),7,7,1956,1956
socplantesparfumsmadagascar,Soc. des PLANTES à PARFUMS de MADAGASCAR,Documents généraux (par ordre chronologique),7,7,1938,1938
unionfrancemadagascar,Union France-Madagascar,Commerce,7,7,1922,1922
cultureelevagemadagascarnord,Société de Culture et d'élevage de Madagascar-Nord,Documents généraux (par ordre chronologique); Industries agro-alimentaires,18,6,1922,1958
poinsardveyretcomptoirsextremeorient,Poinsard et Veyret (Comptoirs d'Extrême-Orient,Commerce,16,6,1951,1952
commerceexterieur,Société générale de commerce extérieur,Commerce; Documents généraux (par ordre chronologique),13,6,1922,1926
magasinsgenerauxentrepotsmadagascar,Société des Magasins généraux et entrepôts de Madagascar,"Documents généraux (par ordre chronologique); Transports fluviaux, maritimes et aériens",13,6,1918,1926
chantiersateliersbassin,Société des Chantiers et ateliers du Bassin,Documents généraux (par ordre chronologique); Industries,12,6,1951,1956
nantaisemadagascar,Société Nantaise de Madagascar,Documents généraux (par ordre chronologique); Industries agro-alimentaires,12,6,1930,1973
electriciteentreprisesmadagascar,Société d'électricité et d'entreprises à Madagascar,"Documents généraux (par ordre chronologique); Eau et assainissement, électricité (Utilities)",9,6,1937,1950
ileskerguelenstpaulamsterdam,"Cie générale des îles Kerguelen, St-Paul et Amsterdam",Sociétés diverses,9,6,1922,1923
madagor,Madagor,Documents généraux (par ordre chronologique),8,6,1922,1926
commercialemadagascar,Compagnie Commerciale de Madagascar,Commerce; Documents généraux (par ordre chronologique),8,6,1926,1926
francomalgachecommissionconsignation,Société franco-malgache de commission et consignation,Documents généraux (par ordre chronologique),7,6,1937,1956
charbonnagebatelagemadagascar,Compagnie Française de Charbonnage et de batelage de Madagascar,"Transports fluviaux, maritimes et aériens",7,6,1901,1901
agricoleindustrielleminieremadagascar,"Compagnie Agricole, Industrielle et Minière de Madagascar",Industries agro-alimentaires,7,6,1900,1900
etablissementscoloniauxrhaugou,Établissements coloniaux R. Haugou,Documents généraux (par ordre chronologique),6,6,1926,1926
minesargentellasyndicatfrancohovareunis,Mines d'Argentella et Syndicat franco-hova réunis,Documents généraux (par ordre chronologique),6,6,1926,1926
filaturetissagemadagascar,Société de filature et de tissage de Madagascar,Documents généraux (par ordre chronologique),6,6,1956,1956
petrolesmadagascar,Société des pétroles de Madagascar,Documents généraux (par ordre chronologique),6,6,1973,1973
somalia,Compagnie Somalia,Sociétés,6,6,1928,1928
langouste,La Langouste française,Sociétés diverses,6,6,1928,1928
navigationmerrouge,Compagnie française de Navigation en mer Rouge,Sociétés,6,6,1924,1924
pechesaustrales,Les Pêches australes,Documents généraux (par ordre chronologique); Sociétés diverses,10,5,1926,1943
textilestabacsmadagascar,Société des Textiles et Tabacs de Madagascar,Documents généraux (par ordre chronologique),9,5,1937,1973
bourbonnaisecredit,Société Bourbonnaise de crédit,Documents généraux,6,5,1922,1922
porrentruy,PORRENTRUY,Documents généraux,6,5,1926,1926
bachel,Bachel,Documents généraux (par ordre chronologique),6,5,1926,1926
socexploitationminesorsihanaka,Soc. an. d'exploitation des MINES d'OR de SIHANAKA,Documents généraux (par ordre chronologique),6,5,1925,1925
comptoirdjibouti,Comptoir de Djibouti,Sociétés,6,5,1899,1925
forestiereminieremadagascar,Compagnie Forestière-Minière à Madagascar,Mines,6,5,1899,1899
banquereunion,Banque de la Réunion,Documents généraux,5,5,1922,1922
ambilobe,AMBILOBE,Documents généraux (par ordre chronologique),5,5,1937,1937
batelagechargeurstamatave,Société de batelage des Chargeurs de Tamatave,Documents généraux (par ordre chronologique),5,5,1937,1937
maximedarrieuxfils,Société anon. Maxime Darrieux et Fils,Documents généraux (par ordre chronologique),5,5,1956,1956
sembirano,SEMBIRANO,Documents généraux (par ordre chronologique),5,5,1925,1925
culture,CULTURE,Documents généraux (par ordre chronologique),5,5,1938,1938
socproduitsaromatiquesoceanindien,Soc. des PRODUITS AROMATIQUES de l'OCÉAN INDIEN,Documents généraux (par ordre chronologique),5,5,1938,1938
ileskerguelensaintpaulamsterdamfreresrenehenrybossiere,"Compagnie Générale des îles Kerguelen, Saint-Paul et Amsterdam . Les frères Réné et Henry Bossière",Sociétés diverses,5,5,1912,1912
eauxelectricitemadagascar,"Compagnie des Eaux et électricité de Madagascar, puis exploitation directe de l'Énergie industrielle","Eau et assainissement, électricité (Utilities)",5,5,1908,1908
exploitationgraphitesmadagascar,Société d'Exploitation des graphites de Madagascar,Mines,5,5,1912,1912
financieremadagascar,Société Financière de Madagascar,Banques et groupes financiers,5,5,1927,1927
commercenavigationmadagascar,"Société Française de Commerce et de navigation à Madagascar, puis Française de Commerce à Madagascar",Commerce,5,5,1900,1900
quartz,Le Quartz,Mines,5,5,1955,1955
cafesmadagascar,"Les Cafés de Madagascar, puis Malgache de Gérance et d'exploitation",Industries agro-alimentaires,5,5,1927,1927
minesormozambique,Compagnie française des mines d’or de Mozambique,,5,5,1895,1895
minesitasy,Mines de l'Itasy,Mines,5,5,1910,1910
pecherieskerguelen,Société des Pêcheries de Kerguelen,Sociétés diverses,5,5,1910,1910
salinesmadagascar,Salines de Madagascar,Mines,5,5,1890,1890
auxiliairecolonisationmadagascar,Société Auxiliaire de la Colonisation française à Madagascar,Banques et groupes financiers,7,4,1898,1898
africainecommercerepresentation,Société africaine de commerce et de représentation,Documents généraux,5,4,1937,1937
leonkrafit,Léon Krafit,Documents généraux (par ordre chronologique),5,4,1937,1937
creditfoncierestafricain,Crédit foncier de l'Est africain,Documents généraux,5,4,1951,1951
oxygeneacetylenemadagascar,Société d'oxygène et d'acétylène de Madagascar,Documents généraux (par ordre chronologique),5,4,1973,1973
gisementsauriferesanasaha,Société Gisements aurifères d'Anasaha,Mines,5,4,1901,1901
syndicatlyonnaisexplorationmadagascar,Syndicat lyonnais d'exploration à Madagascar,Mines,5,4,1913,1913
comptoircuirsautresproduitsmadagascar,Comptoir français des cuirs et autres produits de Madagascar,Documents généraux (par ordre chronologique),4,4,1922,1922
rianile,Rianile,Documents généraux (par ordre chronologique),4,4,1922,1922
graphitesmashar,Graphites Mashar,Documents généraux (par ordre chronologique),4,4,1922,1922
angevinemadagascar,Sté angevine de Madagascar,Documents généraux (par ordre chronologique),4,4,1958,1958
ileskerguelensaintpaulamsterdam,"Cie générale des Iles Kerguelen, Saint-Paul et Amsterdam",Documents généraux (par ordre chronologique),4,4,1926,1926
cefrancomalgacheentreprises,Ce franco-malgache d'entreprises,Documents généraux (par ordre chronologique),4,4,1937,1937
rogergallois,Roger Gallois,Documents généraux (par ordre chronologique),4,4,1937,1937
petrolesdjibouti,Société anonyme des pétroles de Djibouti,Documents généraux,4,4,1926,1926
domainesppineltabacsoleagineuxmadagascar,Domaines P. Pinel Société des tabacs et oléagineux de Madagascar,Documents généraux (par ordre chronologique),4,4,1973,1973
malgachefibrestextilesderives,Sté malgache de fibres textiles et dérivés,Documents généraux (par ordre chronologique),4,4,1951,1951
socilesmalgaches,Soc. des ÎLES MALGACHES,Documents généraux (par ordre chronologique),4,4,1925,1925
socglegraphites,Soc. gle des GRAPHITES,Documents généraux (par ordre chronologique),4,4,1938,1938
tananariviennerefrigerationboissonsgazeusesantsirabediegosuareztulear,"Société Tananarivienne de Réfrigération et de boissons gazeuses, Antsirabé, Diégo-Suarez, Tuléar",Industries agro-alimentaires,4,4,1953,1953
faraonyexploitatonplacersauriferesmadagascar,Cie du Faraony pour l'exploitaton de placers aurifères à Madagascar,Mines,4,4,1912,1912
beryl,Compagnie Générale du béryl,Mines,4,4,1932,1932
madagaskara,Madagaskara,Mines,4,4,1903,1903
minesorsahandrakatra,Société des Mines d’or de Sahandrakatra ),Mines,4,4,1910,1910
minesorsoavinarivo,Mines d'or de Soavinarivo,Mines,4,4,1905,1905
elevagepecheindustriemadagascar,"Société pour l'Élevage, la pêche et l'industrie à Madagascar",Industries agro-alimentaires,4,4,,
minierefoncieremalgache,Société Minière et Foncière Malgache,Mines,4,4,1940,1940
tabacsoleagineuxmadagascar,Société des Tabacs et oléagineux de Madagascar,Industries agro-alimentaires,4,4,,
unioncommercialemadagascar,Union commerciale de Madagascar,Commerce,4,4,1930,1930
exploitationminesorsihanaka,Sté anon. d'exploitation des mines d'or de Sihanaka,Documents généraux (par ordre chronologique),10,3,1922,1926
civilefomboni,Sté civile de Fomboni,Documents généraux; Documents généraux (par ordre chronologique),6,3,1922,1926
produitsaromatiquesoceanindien,Société des Produits aromatiques de l'océan Indien,Commerce; Documents généraux (par ordre chronologique),5,3,1926,1938
parisienneexportation,Sté parisienne d'exportation,Documents généraux (par ordre chronologique),4,3,1922,1926
socminesorandavakoera,Soc. des MINES d'OR de l'ANDAVAKOERA,Documents généraux (par ordre chronologique),4,3,1938,1938
industriellecommercialeagricoleminieremadagascar,"Sté industrielle, commerciale, agricole et minière de Madagascar",Documents généraux (par ordre chronologique),3,3,1922,1922
madagascaroildevelopmentcoltd11pancraslanelondresec,"Madagascar Oil development Co Ltd 11, Pancras Lane, LONDRES E.C",Documents généraux (par ordre chronologique),3,3,1922,1922
francoethiopienne,Franco-Ethiopienne,Documents généraux,3,3,1926,1926
etablissementsemiledammann,Société nouvelle des Établissements Émile Dammann (Ancienne,Documents généraux (par ordre chronologique),3,3,1926,1926
graphitesmaskar,« Graphites Maskar »,Documents généraux (par ordre chronologique),3,3,1926,1926
madagascaroildevelopmentcoltd,Madagascar Oil development Co Ltd,Documents généraux (par ordre chronologique),3,3,1926,1926
agricoleindustrielletextilesmadagascar,Société agricole et industrielle des textiles de Madagascar,Documents généraux (par ordre chronologique),3,3,1926,1926
civilefombonimoheli,"Société civile de Fomboni, MOHÉLI",Documents généraux (par ordre chronologique),3,3,1937,1937
parisbourbondeveloppementrelationsentre,Paris-Bourbon (Société anon. pour le développement des relations entre la,Documents généraux,3,3,1937,1937
raphaeldouyere,Raphaël Douyère,Documents généraux,3,3,1937,1937
metallurgiquemadagascarisotry,"Cie métallurgique de Madagascar, Isotry",Documents généraux (par ordre chronologique),3,3,1956,1956
textilemadagascar,Société textile de Madagascar,Documents généraux (par ordre chronologique),3,3,1956,1956
sambiranaiseambohimenaparambanja,"Cie Sambiranaise, AMBOHIMENA, par Ambanja",Documents généraux (par ordre chronologique),3,3,1973,1973
uniongraphites,L'Union des graphites,Mines,3,3,,
colonialeindustriellecommerciale,Cie Coloniale Industrielle et Commerciale,Documents généraux; Documents généraux (par ordre chronologique),6,2,1922,1926
minassian,Minassian et Cie,Documents généraux,2,2,1926,1926
industriellefortdauphin,Société industrielle de Fort-Dauphin,Documents généraux (par ordre chronologique),2,2,1956,1956
developpementagricultureelevagemadagascar,Cie pour le développement de l'agriculture et de l'élevage à Madagascar,Documents généraux (par ordre chronologique),2,2,1973,1973
parisbourbondeveloppementrelationsentrefrance,Paris-Bourbon (Sté anon. pour le développement des relations entre la France,Documents généraux,2,2,1951,1951
soccommerceexterieur,Soc. générale de COMMERCE EXTÉRIEUR,Documents généraux (par ordre chronologique),2,2,1925,1925
socgemmesmadagascar,Soc. des GEMMES de MADAGASCAR,Documents généraux (par ordre chronologique),2,2,1938,1938
explorationcolonisation,Compagnie Française d'exploration et de colonisation,Mines,2,2,1899,1899
commission,COMMISSION,Documents généraux (par ordre chronologique),2,1,1938,1938
auxiliairemaritimemadagascar,Société Auxiliaire maritime de Madagascar,"Transports fluviaux, maritimes et aériens",2,1,1951,1951
creditindustrielafricain,Crédit industriel africain,Documents généraux,1,1,1937,1937
minesgraphitemanampotsy,Compagnie des Mines de graphite de Manampotsy,Mines,1,1,1920,1920
nantaiseculturecolonialemananjary,"Société Nantaise de culture coloniale, Mananjary",Industries agro-alimentaires,1,1,1912,1912
rizieresmarovoay,Rizières de Marovoay,Industries agro-alimentaires,1,1,1912,1912
tabacsbetsitoka,Sté des tabacs de la Betsitoka,Documents généraux (par ordre chronologique),23,0,1963,1963
feculeriesmangoro,Féculeries du Mangoro,Documents généraux (par ordre chronologique),19,0,1937,1937
