company_id_1,company_id_2,company_name_1,company_name_2,weight,shared_directors
agricoleminierenouvelleshebrides,colonialevate,Compagnie Agricole et minière des Nouvelles-Hébrides,Compagnie Coloniale de Vaté,4,aupied-c; girot-h; luc-a-albert; revel-c
agricoleminierenouvelleshebrides,francohebridaise,Compagnie Agricole et minière des Nouvelles-Hébrides,Compagnie Générale Franco-hébridaise,4,girot-h; gouin-a; luc-a-albert; revel-c
colonialevate,francohebridaise,Compagnie Coloniale de Vaté,Compagnie Générale Franco-hébridaise,4,girot-h; luc-a-albert; miniere-des-nouvelles-hebrides; revel-c
colonialeetablissementsnhagen,colonialeilesbanks,Compagnie coloniale des Établissements N. Hagen,Compagnie Coloniale des îles Banks,4,aupied-c; hagen-n; joyer-a; picanon-e
agricoleminierenouvelleshebrides,colonialeilesbanks,Compagnie Agricole et minière des Nouvelles-Hébrides,Compagnie Coloniale des îles Banks,3,aupied-c; renault-a; vereecken-h
colonialeetablissementsnhagen,colonialevate,Compagnie coloniale des Établissements N. Hagen,Compagnie Coloniale de Vaté,3,aupied-c; miniere-des-nouvelles-hebrides; picanon-e
colonialeetablissementsnhagen,francohebridaise,Compagnie coloniale des Établissements N. Hagen,Compagnie Générale Franco-hébridaise,3,joyer-a; miniere-des-nouvelles-hebrides; p-forveille-imprimeur-de-titres-paris-rodez
comptoirsnouvelleshebrides,ilespacifique,Comptoirs français des Nouvelles-Hébrides,Société Française des îles du Pacifique,3,jeannin-p; loste-h; milliard-h
colonialeilesbanks,colonialevate,Compagnie Coloniale des îles Banks,Compagnie Coloniale de Vaté,2,aupied-c; picanon-e
agricoleminierenouvelleshebrides,cotonnierenouvelleshebrides,Compagnie Agricole et minière des Nouvelles-Hébrides,"Compagnie Cotonnière des Nouvelles-Hébrides, puis Plantations réunies des Nouvelles-Hébrides",1,revel-c
colonialevate,cotonnierenouvelleshebrides,Compagnie Coloniale de Vaté,"Compagnie Cotonnière des Nouvelles-Hébrides, puis Plantations réunies des Nouvelles-Hébrides",1,revel-c
cotonnierenouvelleshebrides,francohebridaise,"Compagnie Cotonnière des Nouvelles-Hébrides, puis Plantations réunies des Nouvelles-Hébrides",Compagnie Générale Franco-hébridaise,1,revel-c
agricoleminierenouvelleshebrides,colonialeetablissementsnhagen,Compagnie Agricole et minière des Nouvelles-Hébrides,Compagnie coloniale des Établissements N. Hagen,1,aupied-c
colonialeilesbanks,francohebridaise,Compagnie Coloniale des îles Banks,Compagnie Générale Franco-hébridaise,1,joyer-a
colonialeetablissementsnhagen,ilespacifique,Compagnie coloniale des Établissements N. Hagen,Société Française des îles du Pacifique,1,hagen-n
colonialeilesbanks,ilespacifique,Compagnie Coloniale des îles Banks,Société Française des îles du Pacifique,1,hagen-n
cotonnierenouvelleshebrides,ilespacifique,"Compagnie Cotonnière des Nouvelles-Hébrides, puis Plantations réunies des Nouvelles-Hébrides",Société Française des îles du Pacifique,1,francais-des-nouvelles-hebrides-c
cotonnierenouvelleshebrides,nouvelleshebrides,"Compagnie Cotonnière des Nouvelles-Hébrides, puis Plantations réunies des Nouvelles-Hébrides",Société française des Nouvelles-Hébrides,1,francais-des-nouvelles-hebrides-c
ilespacifique,nouvelleshebrides,Société Française des îles du Pacifique,Société française des Nouvelles-Hébrides,1,francais-des-nouvelles-hebrides-c
nouvelleshebridesgeneralitesnouvelleshebrides,soufrieresvanualavailesbanks,Société Française des Nouvelles-Hébrides . — Généralités sur les Nouvelles-Hébrides,"Société française des Soufrières de Vanua-Lava, îles Banks",1,mercet-e
nouvelleshebrides,nouvelleshebridesgeneralitesnouvelleshebrides,Société française des Nouvelles-Hébrides,Société Française des Nouvelles-Hébrides . — Généralités sur les Nouvelles-Hébrides,1,criny-de-verteuil-l
