person_id,surname,name_variants,n_companies,n_board_companies,n_observations,top_role,first_year,last_year,sectors
aupied-c,Aupied,C. Aupied; Ch. Aupied; Charles Aupied; Charles-Émile Aupied,4,4,7,administrateur,1926,1950,Entreprises diverses
revel-c,Revel,Ch. Revel; Charles Revel; Revel,4,4,6,administrateur,1925,1927,Entreprises diverses
joyer-a,Joyer,A. Joyer; André Joyer; Joyer,3,3,5,administrateur,1927,1950,Entreprises diverses
hagen-n,Hagen,N. Hagen; Nicolas Hagen,3,3,5,administrateur,1927,1950,Entreprises diverses
francais-des-nouvelles-hebrides-c,français des Nouvelles-Hébrides,Comptoirs Français des Nouvelles-Hébrides; Comptoirs français des Nouvelles- Hébrides; Comptoirs français des Nouvelles-Hébrides,3,3,5,administrateur,1926,1951,Entreprises diverses
luc-a-albert,Luc,Albert Luc,3,3,4,administrateur,1926,1927,Entreprises diverses
girot-h,Girot,H. Girot; Henri Girot; Henri-François Girot,3,3,4,administrateur,1926,1927,Entreprises diverses
picanon-e,Picanon,Picanon; Édouard Picanon,3,3,4,administrateur,1927,1950,Entreprises diverses
miniere-des-nouvelles-hebrides,minière des Nouvelles-Hébrides,minière des Nouvelles- Hébrides; minière des Nouvelles-Hébrides,3,3,4,administrateur,1927,1927,Entreprises diverses
vereecken-h,Vereecken,H. Vereecken; Henri Vereecken,2,2,4,administrateur,1926,1950,Entreprises diverses
renault-a,Renault,A. Renault; Augustin Renault; Augustin-Paul-Eugène Renault,2,2,3,administrateur,1926,1928,Entreprises diverses
gouin-a,Goüin,A. Goüin; Adolphe Gouin; Adolphe Goüin,2,2,3,administrateur,1926,1927,Entreprises diverses
milliard-h,Milliard,Henry Milliard,2,2,3,administrateur,1924,1937,Entreprises diverses
loste-h,Loste,H. Loste; Henry Loste,2,2,3,administrateur,1930,1937,Entreprises diverses
jeannin-p,Jeannin,P. Jeannin; Pierre Jeannin,2,2,2,administrateur,1930,1937,Entreprises diverses
p-forveille-imprimeur-de-titres-paris-rodez,? P. Forveille imprimeur de titres Paris-Rodez,? P. Forveille imprimeur de titres Paris-Rodez,2,2,2,administrateur,1927,1927,Entreprises diverses
mercet-e,Mercet,Émile Mercet,2,2,2,administrateur,1901,1901,Entreprises diverses
criny-de-verteuil-l,Criny de Verteuil,Criny de Verteuil; Léonce Criny de Verteuil,2,2,2,administrateur,1911,1922,Entreprises diverses
dumait-a,Dumait,A. Dumait,1,1,4,administrateur,1945,1953,Entreprises diverses
arnavon-j,Arnavon,Arnavon; Jacques Arnavon,1,1,4,administrateur,1925,1951,Entreprises diverses
martinet-h,Martinet,H. G. Martinet; H.-G. Martinet,1,1,3,president_directeur_general,1948,1953,Entreprises diverses
magnin-j,Magnin,Magnin,1,1,3,administrateur,1948,1953,Entreprises diverses
collier-de-la-marliere,Collier de la Marlière,Collier de la Marlière,1,1,3,administrateur,1925,1935,Entreprises diverses
perles-g,Perlès,G. Perlès,1,1,2,administrateur,1940,1950,Entreprises diverses
pinelli-j,Pinelli,J. Pinelli; J.-P. Pinelli,1,1,2,administrateur,1934,1940,Entreprises diverses
laroque-g,Laroque,Gabriel Laroque,1,1,2,president,1924,1937,Entreprises diverses
berge-m,Berge,Maurice Berge,1,1,2,administrateur,1924,1937,Entreprises diverses
bonneaud-a,Bonneaud,Albert Bonneaud,1,1,2,administrateur,1924,1937,Entreprises diverses
corbin-de-mangoux-a,Corbin de Mangoux,Corbin de Mangoux,1,1,2,president,1935,1951,Entreprises diverses
herbette-f,Herbette,François Herbette,1,1,2,administrateur,1935,1951,Entreprises diverses
luc-a,Luc,Luc,1,1,2,administrateur,1927,1927,Entreprises diverses
bonneaud-h,Bonneaud,Henry Bonneaud,1,1,2,administrateur,1930,1930,Entreprises diverses
raut-g,Raut,Georges Raut,1,1,2,administrateur,1930,1930,Entreprises diverses
laurent-v,Laurent,Victor Laurent,1,1,1,administrateur,1926,1926,Entreprises diverses
el-monassine,76. El Monassine,76. El Monassine,1,1,1,administrateur,1926,1926,Entreprises diverses
artaud-a-adrien,Artaud,Adrien Artaud,1,1,1,administrateur,1926,1926,Entreprises diverses
laurent,Laurent,Laurent,1,1,1,administrateur,1926,1926,Entreprises diverses
artaud-a,Artaud,A. Artaud,1,1,1,administrateur,1926,1926,Entreprises diverses
dezarnaulds-j,DEZARNAULDS,J. B. B. DEZARNAULDS,1,1,1,administrateur,1882,1882,Entreprises diverses
droit-de-timbre-acquitte-par-abonnement-p,Droit de timbre acquitté par abonnement,Droit de timbre acquitté par abonnement,1,1,1,administrateur,,,Entreprises diverses
plcanon-e,Plcanon,Édouard Plcanon,1,1,1,administrateur,1928,1928,Entreprises diverses
el-mouassine,El Mouassine,El Mouassine,1,1,1,administrateur,1928,1928,Entreprises diverses
peries-g,PerIès,Georges PerIès,1,1,1,administrateur,1928,1928,Entreprises diverses
renault-e,Renault,E. Renault,1,1,1,administrateur,1950,1950,Entreprises diverses
raoul-duval-e,Raoul-Duval,E. Raoul-Duval,1,1,1,administrateur,1950,1950,Entreprises diverses
jameau-j,Jameau,J. Jameau,1,1,1,administrateur,1934,1934,Entreprises diverses
maguin,Maguin,Maguin,1,1,1,administrateur,1934,1934,Entreprises diverses
cruchon-dupeyrat,Cruchon-Dupeyrat,Cruchon-Dupeyrat,1,1,1,administrateur,1945,1945,Entreprises diverses
klein-p,Klein,P. Klein,1,1,1,administrateur,1948,1948,Entreprises diverses
cruchon-dupeyrat-suppl,Cruchon-Dupeyrat suppl,Cruchon-Dupeyrat suppl,1,1,1,administrateur,1953,1953,Entreprises diverses
tremeau-m,Trémeau,Maurice Trémeau,1,1,1,administrateur,1927,1927,Entreprises diverses
raoul-duval-e-edgard,Raoul-Duval,Edgard Raoul-Duval,1,1,1,administrateur,1927,1927,Entreprises diverses
de-schweitzer-j,de Schweitzer,Jacques de Schweitzer,1,1,1,administrateur,1927,1927,Entreprises diverses
hermann-louis-du-pasquier,Hermann-Louis du Pasquier,Hermann-Louis du Pasquier,1,1,1,president,1927,1927,Entreprises diverses
gouverneur-de-la-nouvelle-caledonie,gouverneur de la Nouvelle-Calédonie,gouverneur de la Nouvelle-Calédonie,1,1,1,president,1927,1927,Entreprises diverses
ad-unger,Ad. Unger,Ad. Unger,1,1,1,administrateur,1924,1924,Entreprises diverses
milliard-monsieur-adolphe-trambouze-h,Milliard Monsieur Adolphe Trambouze,H. Milliard Monsieur Adolphe Trambouze,1,1,1,administrateur,1937,1937,Entreprises diverses
coursin-j,Coursin,J. Coursin,1,1,1,administrateur,1937,1937,Entreprises diverses
andre-l-ballande,André-L. Ballande,André-L. Ballande,1,1,1,president,1937,1937,Entreprises diverses
bonneaud,Bonneaud,Bonneaud,1,1,1,vice_president,1937,1937,Entreprises diverses
larcher-f,Larcher,F. Larcher,1,1,1,administrateur,1937,1937,Entreprises diverses
leroux,Leroux,Leroux,1,1,1,administrateur,1937,1937,Entreprises diverses
poilay,Poilay,Poilay,1,1,1,administrateur,1925,1925,Entreprises diverses
poilay-e,Poilay,Edwin Poilay,1,1,1,administrateur,1926,1926,Entreprises diverses
indochinoise-de-commerce-s,indochinoise de commerce,Sté indochinoise de commerce,1,1,1,administrateur,1926,1926,Entreprises diverses
caillard-e,Caillard,Edmond Caillard,1,1,1,administrateur,1935,1935,Entreprises diverses
renault,Renault,Renault,1,1,1,administrateur,1927,1927,Entreprises diverses
bachelet-h,Bachelet,Bachelet,1,1,1,administrateur,1927,1927,Entreprises diverses
ed-picanon,Ed. Picanon,Ed. Picanon,1,1,1,administrateur,1927,1927,Entreprises diverses
merlin-m-martial,Merlin,Martial Merlin,1,1,1,administrateur,1927,1927,Entreprises diverses
duval-r,Duval,Raoul Duval,1,1,1,administrateur,1927,1927,Entreprises diverses
du-emile-mercet-p,du Émile Mercet,Paul du Émile Mercet,1,1,1,administrateur,1901,1901,Entreprises diverses
saint-petersbourg,Saint-Pétersbourg,Saint-Pétersbourg,1,1,1,administrateur,1901,1901,Entreprises diverses
ateliers-de-la-gironde,ateliers de la Gironde,ateliers de la Gironde,1,1,1,administrateur,1901,1901,Entreprises diverses
incendie,Incendie,Incendie,1,1,1,administrateur,1901,1901,Entreprises diverses
mesdames-pelatan,mesdames Pelatan,mesdames Pelatan,1,1,1,administrateur,1911,1911,Entreprises diverses
jouannin,Jouannin,Jouannin,1,1,1,administrateur,1911,1911,Entreprises diverses
laure,Laure,Laure,1,1,1,administrateur,1911,1911,Entreprises diverses
auvray,Auvray,Auvray,1,1,1,administrateur,1911,1911,Entreprises diverses
