person_id,surname,name_variants,n_companies,n_board_companies,n_observations,top_role,first_year,last_year,sectors
hersent-m,Hersent,Marcel Hersent,1,1,2,vice_president,1951,1951,Documents généraux; Sociétés
h-muir-r,H. Muir,Rowland H. Muir,1,1,2,vice_president,1951,1951,Documents généraux; Sociétés
t-balding-b,T. Balding,Bernard T. Balding,1,1,2,administrateur,1951,1951,Documents généraux; Sociétés
outhenin-chalandre-h,Outhenin-Chalandre,Hubert Outhenin-Chalandre,1,1,2,administrateur,1951,1951,Documents généraux; Sociétés
a-chiris-l,A. Chiris,Léon A. Chiris,1,1,2,president,1951,1951,Documents généraux; Sociétés
herve-r,Hervé,Robert Hervé,1,1,2,administrateur,1951,1951,Documents généraux; Sociétés
pfeiffer-c-claude,Pfeiffer,Claude Pfeiffer,1,1,2,administrateur,1951,1951,Documents généraux; Sociétés
vanille,Vanille,Vanille,1,1,2,administrateur,1951,1951,Documents généraux
sigogne-l,Sigogne,Lucien Sigogne,1,1,2,administrateur,1928,1938,Sociétés
crozier-p,Crozier,P. Crozier; Philippe Crozier,1,1,2,president,1925,1938,Sociétés
ewart-j,Ewart,J. Ewart,1,1,2,administrateur,1925,1927,Sociétés
hersent,Hersent,Hersent,1,1,2,administrateur,1945,1948,Sociétés
chavane-l,Chavane,Louis Chavane,1,1,1,administrateur,1922,1922,Documents généraux
tandonnet-p,Tandonnet,P. Tandonnet,1,1,1,administrateur,1922,1922,Documents généraux
van-bree-f,Van Bree,Firmin Van Bree,1,1,1,administrateur,1922,1922,Documents généraux
soula-a,Soula,A. Soula,1,1,1,administrateur,1922,1922,Documents généraux
leveque-p,Levêque,P. Levêque,1,1,1,administrateur,1922,1922,Documents généraux
larcher,Larcher,Larcher,1,1,1,administrateur,1922,1922,Documents généraux
brouillet,Brouillet,Brouillet,1,1,1,administrateur,1922,1922,Documents généraux
taraud-a,Taraud,A. Taraud,1,1,1,vice_president,1922,1922,Documents généraux
ph-crozier-probablement-rene-brouillet,Ph. Crozier Probablement René Brouillet,Ph. Crozier Probablement René Brouillet,1,1,1,administrateur,1922,1922,Documents généraux
polier-l,Polier,Léon Polier,1,1,1,administrateur,1922,1922,Documents généraux
beatty-h,Beatty,Henry-Oscar Beatty,1,1,1,administrateur,1922,1922,Documents généraux
meunier-a,Meunier,Armand Meunier,1,1,1,administrateur,1922,1922,Documents généraux
rosalie-de-roux,Rosalie de Roux,Rosalie de Roux,1,1,1,administrateur,1922,1922,Documents généraux
quellennec-e,Quellennec,Édouard Quellennec,1,1,1,vice_president,1926,1926,Documents généraux
brouillet-r,Brouillet,René Brouillet,1,1,1,administrateur,1926,1926,Documents généraux
geraud-l,Géraud,Léon Géraud,1,1,1,administrateur,1926,1926,Documents généraux
guillain-m,Guillain,Marcel Guillain,1,1,1,administrateur,1926,1926,Documents généraux
mayer-r,Mayer,René Mayer,1,1,1,administrateur,1926,1926,Documents généraux
de-cossette,de Cossette,de Cossette,1,1,1,administrateur,1926,1926,Documents généraux
de-lafaulotte-a-alexandre,de Lafaulotte,Alexandre de Lafaulotte,1,1,1,administrateur,1926,1926,Documents généraux
texier-l,Texier,L. Texier,1,1,1,administrateur,1926,1926,Documents généraux
francais-d-oceanie-c,français d'Océanie,Comptoirs français d'Océanie,1,1,1,administrateur,1926,1926,Documents généraux
laeuffer-a,Laeuffer,Aimé Laeuffer,1,1,1,administrateur,1926,1926,Documents généraux
venture-l,Venture,Lucien Venture,1,1,1,president,1937,1937,Documents généraux
chabeau-j,Chabeau,Jean Chabeau,1,1,1,administrateur_delegue,1937,1937,Documents généraux
brylinski-a,Brylinski,Albert Brylinski,1,1,1,administrateur,1937,1937,Documents généraux
godber-f,Godber,F. Godber,1,1,1,administrateur,1937,1937,Documents généraux
agnew-a,Agnew,Andrew Agnew,1,1,1,administrateur,1937,1937,Documents généraux
gastu-j,Gastu,Jules Gastu,1,1,1,administrateur,1937,1937,Documents généraux
wallut-a,Wallut,André Wallut,1,1,1,administrateur,1937,1937,Documents généraux
guerin-l,Guérin,L. Guérin,1,1,1,administrateur,1951,1951,Documents généraux
vidal-j,Vidal,J. Vidal,1,1,1,administrateur,1951,1951,Documents généraux
legh-jones-g,Legh-Jones,G. Legh-Jones,1,1,1,administrateur,1951,1951,Documents généraux
negociants-papeete-j-atem,NÉGOCIANTS PAPEETE J. Atem,NÉGOCIANTS PAPEETE J. Atem,1,1,1,administrateur,1951,1951,Documents généraux
tissus,Tissus,Tissus,1,1,1,administrateur,1951,1951,Documents généraux
general-a,général,Approvisionnement général,1,1,1,administrateur,1951,1951,Documents généraux
peinture,Peinture,Peinture,1,1,1,administrateur,1951,1951,Documents généraux
frogier-p,Frogier,Pierre Frogier,1,1,1,administrateur,1951,1951,Documents généraux
coll-n,coll,Nom coll,1,1,1,administrateur,1951,1951,Documents généraux
com-e-martin,com. E. Martin,com. E. Martin,1,1,1,administrateur,1951,1951,Documents généraux
rocca,Rocca,Rocca,1,1,1,administrateur,1923,1923,Sociétés
flige-p,Flige,Pierre Flige,1,1,1,administrateur,1923,1923,Sociétés
dite-s-p-e-s,dite S. P. E. S,dite S. P. E. S,1,1,1,administrateur,1923,1923,Sociétés
paris,? Paris,? Paris,1,1,1,administrateur,1923,1923,Sociétés
bonhoure-a,Bonhoure,Adrien Bonhoure,1,1,1,administrateur,1928,1928,Sociétés
julien-g,Julien,Gustave-Jacques-Henri Julien,1,1,1,administrateur,1928,1928,Sociétés
gouverneur-a-bonhoure,gouverneur A. Bonhoure,gouverneur A. Bonhoure,1,1,1,vice_president,1938,1938,Sociétés
gouverneur-g-julien,gouverneur G. Julien,gouverneur G. Julien,1,1,1,vice_president,1938,1938,Sociétés
cocoteraies-a-tahiti,cocoteraies à Tahiti,cocoteraies à Tahiti,1,1,1,vice_president,1938,1938,Sociétés
ed-raoul-duval,Ed. Raoul-Duval,Ed. Raoul-Duval,1,1,1,administrateur,1923,1923,Sociétés
baille-l,Baille,Louis Baille,1,1,1,president,1925,1925,Sociétés
flipo,Flipo,Flipo,1,1,1,administrateur,1918,1918,Sociétés
tuamotou,Tuamotou,Tuamotou,1,1,1,president,1925,1925,Sociétés
dewisme-j,Dewisme,J. Dewisme,1,1,1,administrateur,1910,1910,Sociétés
kunkler-l,Kunkler,L. Kunkler,1,1,1,administrateur,1910,1910,Sociétés
raffard,Raffard,Raffard,1,1,1,administrateur,1914,1914,Sociétés
admin-dir-edmond-levy,admin.-dir. Edmond LÉVY,admin.-dir. Edmond LÉVY,1,1,1,administrateur,1914,1914,Sociétés
rouff-j,Rouff,Jules Rouff,1,1,1,administrateur,1914,1914,Sociétés
neuilly,Neuilly,Neuilly,1,1,1,administrateur,1925,1925,Sociétés
park-r,Park,Ravenscroft Park,1,1,1,president,1925,1925,Sociétés
barnet-herts-h,Barnet Herts,Hight Barnet Herts,1,1,1,president,1925,1925,Sociétés
house-n,House,Norwich House,1,1,1,president,1925,1925,Sociétés
street-s,Street,Southampton Street,1,1,1,president,1925,1925,Sociétés
vente-de-phosphates,Vente de phosphates,Vente de phosphates,1,1,1,president,1925,1925,Sociétés
woss-h,Woss,H. Woss,1,1,1,administrateur,1925,1925,Sociétés
arundel-j,Arundel,J.T. Arundel,1,1,1,administrateur,1925,1925,Sociétés
dickinson-a,Dickinson,A.-R. Dickinson,1,1,1,administrateur,1927,1927,Sociétés
et-touze,Ét. Touze,Ét. Touze,1,1,1,administrateur_delegue,1929,1929,Sociétés
kurg-a,Kurg,A. J. Kurg,1,1,1,administrateur,1929,1929,Sociétés
grand-g,Grand,G. Grand,1,1,1,administrateur,1937,1937,Sociétés
bouffe-c,Bouffe,C. Bouffe,1,1,1,administrateur,1938,1938,Sociétés
th-balding-b,Th. Balding,B. Th. Balding,1,1,1,administrateur,1948,1948,Sociétés
dubois-j,Dubois,J. Dubois,1,1,1,president,1953,1953,Sociétés
mackintosh-a,Mackintosh,Allan Mackintosh,1,0,1,gerant,1937,1937,Documents généraux
couture,Couture,Couture,1,0,1,gerant,1937,1937,Documents généraux
grojant,Grojant,Grojant,1,0,1,gerant,1937,1937,Documents généraux
