person_id,company_id,n_observations,first_year,last_year,top_role,is_board_seat
baclot-h,1929,1,1947,1947,administrateur,1
defaye-a,1929,2,1936,1947,directeur_general,0
geesing-h,1929,1,1947,1947,administrateur,1
geesing-o,1929,1,1936,1936,administrateur,1
import-van-triplex-en-harde-houtsoorten,1929,1,1936,1936,administrateur,1
kuipers-a,1929,1,1936,1936,administrateur,1
tricart-p,1929,2,1936,1947,president,1
van-den-bosch,1929,1,1947,1947,administrateur,1
de-caplane-p-pierre,africaine,1,1924,1924,administrateur,1
et-alfred-de-lenfernat-de-la-mothe,africaine,1,1924,1924,administrateur,1
gillet-a,africaine,1,1929,1929,administrateur,1
lefevre-c,africaine,3,1924,1929,administrateur,1
pecqueur-w,africaine,2,1929,1929,administrateur,1
videau-j,africaine,1,1929,1929,president,1
dessombs-p,africaineplacagesportgentil,1,1951,1951,administrateur,1
hauser-e,africaineplacagesportgentil,1,1951,1951,president,1
multiplex-s,africaineplacagesportgentil,1,1951,1951,administrateur,1
sellier-r,africaineplacagesportgentil,1,1951,1951,administrateur,1
burot,agricolecommercialebasogoue,1,1900,1900,administrateur,1
carimantrand,agricolecommercialebasogoue,1,1900,1900,administrateur,1
commerciale-des-terrains-situes-a-aschouka,agricolecommercialebasogoue,1,1900,1900,administrateur,1
fabron,agricolecommercialebasogoue,1,1900,1900,administrateur,1
mallet,agricolecommercialebasogoue,1,1900,1900,administrateur,1
ogoue-b,agricolecommercialebasogoue,1,1900,1900,administrateur,1
situee-dans-le-bas-ogoue,agricolecommercialebasogoue,1,1900,1900,administrateur,1
x-b,agricolecommercialebasogoue,1,1900,1900,administrateur,1
bauer,agricolecommercialesettecama,1,1900,1900,commissaire_aux_comptes,0
bouilliette,agricolecommercialesettecama,1,1900,1900,commissaire_aux_comptes,0
bousquet,agricolecommercialesettecama,1,1900,1900,administrateur,1
bousquet-h,agricolecommercialesettecama,1,1899,1899,administrateur,1
deves,agricolecommercialesettecama,1,1900,1900,administrateur,1
deves-a,agricolecommercialesettecama,2,1899,1900,administrateur,1
nicol,agricolecommercialesettecama,2,1899,1900,administrateur,1
nicol-f,agricolecommercialesettecama,2,1899,1900,administrateur,1
pelletier-g,agricolecommercialesettecama,3,1899,1900,administrateur,1
scellier-g,agricolecommercialesettecama,1,1900,1900,administrateur,1
van-minden-a,agricolecommercialesettecama,1,1900,1900,commissaire_aux_comptes,0
delor,agricoleforestiereindustrielleafrique,1,1912,1912,administrateur,1
fondere,agricoleforestiereindustrielleafrique,1,1912,1912,administrateur,1
gerdret-g,agricoleforestiereindustrielleafrique,1,1926,1926,administrateur,1
guillemot-m,agricoleforestiereindustrielleafrique,1,1926,1926,administrateur,1
henrat,agricoleforestiereindustrielleafrique,1,1926,1926,administrateur,1
lambert,agricoleforestiereindustrielleafrique,1,1912,1912,administrateur,1
merzbach-g,agricoleforestiereindustrielleafrique,1,1926,1926,administrateur,1
superville-m,agricoleforestiereindustrielleafrique,1,1926,1926,administrateur,1
thiriaux,agricoleforestiereindustrielleafrique,1,1912,1912,administrateur,1
thomachot-c,agricoleforestiereindustrielleafrique,1,1926,1926,administrateur,1
vivier-de-streel-e,agricoleforestiereindustrielleafrique,1,1926,1926,administrateur,1
vivier-de-streel-p,agricoleforestiereindustrielleafrique,1,1926,1926,administrateur,1
zafiropulo,agricoleforestiereindustrielleafrique,1,1912,1912,administrateur,1
auvray-m,agricolegabon,1,1951,1951,administrateur,1
dagouret-j,agricolegabon,1,1951,1951,administrateur,1
dutheil-p,agricolegabon,1,1951,1951,administrateur,1
guibert-g-georges,agricolegabon,1,1951,1951,administrateur,1
vacheret-c,agricolegabon,1,1951,1951,administrateur,1
allegret-e,agricoleindustrielleogooue,2,1923,1936,administrateur,1
beidgbeder-o,agricoleindustrielleogooue,1,1936,1936,president,1
beiggeider-o,agricoleindustrielleogooue,1,1910,1910,administrateur,1
bernard,agricoleindustrielleogooue,2,1923,1934,administrateur_delegue,1
bernard-m-maurice,agricoleindustrielleogooue,2,1910,1936,administrateur,1
bungener,agricoleindustrielleogooue,1,1934,1934,administrateur,1
bungener-l,agricoleindustrielleogooue,3,1910,1936,administrateur,1
de-seynes-l,agricoleindustrielleogooue,1,1936,1936,administrateur,1
et-du-pasquier,agricoleindustrielleogooue,1,1934,1934,administrateur,1
kaltenbach-j,agricoleindustrielleogooue,2,1923,1936,administrateur,1
kchlin-l,agricoleindustrielleogooue,1,1910,1910,administrateur,1
keller-j,agricoleindustrielleogooue,1,1934,1934,administrateur,1
kopp,agricoleindustrielleogooue,2,1934,1936,administrateur,1
kopp-w,agricoleindustrielleogooue,1,1923,1923,administrateur,1
latune-c,agricoleindustrielleogooue,1,1910,1910,administrateur,1
lde-seynes,agricoleindustrielleogooue,1,1910,1910,administrateur,1
ledoux,agricoleindustrielleogooue,1,1934,1934,administrateur,1
ledoux-f,agricoleindustrielleogooue,2,1910,1923,administrateur,1
raizon-e,agricoleindustrielleogooue,1,1910,1910,administrateur,1
widmer,agricoleindustrielleogooue,2,1923,1936,administrateur,1
charles-boyaval-l,caoutchoucsgabon,1,1926,1926,directeur,0
et-m-allibaud,caoutchoucsgabon,1,1926,1926,directeur,0
