company_id_1,company_id_2,company_name_1,company_name_2,weight,shared_directors
frsephosphatesoceanie,phosphatesoceanie,Cie frse des PHOSPHATES de l'OCÉANIE,Compagnie française des Phosphates de l'Océanie,11,bertrand-l; bouffe-g; carrier; carrier-m; f-gorchs-chacou; hersent-g; hersent-j; johnston-g; king-a; pilter-j; touze-e
caledonia,comitedirection,Calédonia,Comité de direction,10,baudouin-p; berge; catalan-l; dewez; laurent; loste; milliard; rougy-a; van-bree-v; verge
tiebaghi,tiebaghipaagoumene,Sté anon. de la Tiébaghi,Société de la Tiébaghi à Paagoumène,9,bernaud-m; chalas-e; charpillon-l; chitarin-s; crowther-t; davis-e; delage-m; eckard-e; ungemach-h
hautsfourneauxnoumea,hautsfourneauxnoumeapointedoniambo,« Hauts-Fourneaux de Nouméa »,Hauts Fourneaux de Nouméa à la pointe Doniambo,8,ballande-a; berge; guiraud; l-chavane; laroque-g; milliard; rougy-a; van-bree-f
comptoirsoceanie,cotonniereetablissementsoceanie,Comptoirs français d’Océanie,Société Cotonnière des Établissements français de l’Océanie,8,agache-e; eug-jacquey; froment-guieysse-g; gallois-c; h-picot; l-bertrand; lammens-l; luffer-a
caledonia,etablissementsballande,Calédonia,Établissements Ballande,7,ballande-a; chavane-l; guiraud-p; laroque-g; loste-h; milliard-h; rougy-a
caledonia,hautsfourneauxnoumeapointedoniambo,Calédonia,Hauts Fourneaux de Nouméa à la pointe Doniambo,7,ballande-a; berge; chavane-l; laroque-g; milliard; rougy-a; van-bree-f
havraisecaledonienne,nouvelleshebrides,Sté havraise calédonienne,Société française des Nouvelles-Hébrides,6,auvray-a; criny-de-verteuil-l; faure-e; higginson-g; ozoux-c; pelatan-e
caledonia,hautsfourneauxnoumea,Calédonia,« Hauts-Fourneaux de Nouméa »,6,ballande-a; berge; laroque-g; milliard; rougy-a; van-bree-f
chalandage,etablissementsballande,CHALANDAGE,Établissements Ballande,6,ballande-a; berge-m; laroque-g; loste-h; milliard-h; rougy-a
caledonickel,nickel,Calédonickel,Société Le Nickel,6,baudouin-p; dewez-h; mirabaud-p; roume-e; van-bree-f; viallate-a
cotonniereetablissementsoceanie,francotahitienne,Société Cotonnière des Établissements français de l’Océanie,Compagnie Franco-Tahitienne,6,agache-e; bertrand-l; froment-guieysse-g; gallois-c; lammens-l; picot-h
comptoirsnouvelleshebrides,etablissementsballande,Comptoirs français des Nouvelles-Hébrides,Établissements Ballande,6,berge-m; bonneaud-a; jeannin-p; laroque-g; loste-h; milliard-h
andeville,gueraultlemarinier,ANDEVILLE,Guérault et Lemarinier,6,aubry-o; blache-p; guerault-c; lemarinier-g; mauclet-j; tassart-l
caledonia,chalandage,Calédonia,CHALANDAGE,5,ballande-a; laroque-g; loste-h; milliard-h; rougy-a
etsgomenouaco,ouaco,"Éts Gomen-Ouaco, puis Société de Ouaco",Sté de Ouaco,5,augis-a; chalas-e; leigh-williams-h; lt-col-tom-crowther; verny-a
comptoirsoceanie,ilesmarquises,Comptoirs français d’Océanie,Société Française des îles Marquises,5,agache-e; froment-guieysse-g; gallois-c; h-picot; l-bertrand
cotonniereetablissementsoceanie,ilesmarquises,Société Cotonnière des Établissements français de l’Océanie,Société Française des îles Marquises,5,agache-e; froment-guieysse-g; gallois-c; h-picot; l-bertrand
caledonia,caledonickel,Calédonia,Calédonickel,5,baudouin-p; catalan-l; dewez-h; milliard-h; van-bree-f
caledonia,navalecommercialeoceanie,Calédonia,Compagnie navale et commerciale de l'Océanie,4,ballande-a; chavane-l; dewez-h; van-bree-f
etablissementsballande,hautsfourneauxnoumeapointedoniambo,Établissements Ballande,Hauts Fourneaux de Nouméa à la pointe Doniambo,4,ballande-a; chavane-l; laroque-g; rougy-a
hautsfourneauxnoumeapointedoniambo,navaleoceanie,Hauts Fourneaux de Nouméa à la pointe Doniambo,Compagnie Navale de l'Océanie,4,ballande-a; chavane-l; l-chavane; van-bree-f
navalecommercialeoceanie,navaleoceanie,Compagnie navale et commerciale de l'Océanie,Compagnie Navale de l'Océanie,4,ballande-a; chavane-l; tandonnet-p; van-bree-f
comptoirsoceanie,francotahitienne,Comptoirs français d’Océanie,Compagnie Franco-Tahitienne,4,agache-e; froment-guieysse-g; gallois-c; lammens-l
comptoirsoceanie,immobiliereagricoleoceanie,Comptoirs français d’Océanie,Compagnie Immobilière et Agricole de l'Océanie,4,agache-e; froment-guieysse-g; h-picot; marquises
cotonniereetablissementsoceanie,immobiliereagricoleoceanie,Société Cotonnière des Établissements français de l’Océanie,Compagnie Immobilière et Agricole de l'Océanie,4,agache-e; froment-guieysse-g; h-picot; picot-h
concessionnaireportpapeete,phosphatesoceanie,Cie concessionnaire du port de Papeete,Compagnie française des Phosphates de l'Océanie,4,bertrand-l; gorchs-chacou-f; johnston-g; mesnier-j
comptoirsoceanie,tahiti,Comptoirs français d’Océanie,Compagnie Française de Tahiti,4,chiris; chiris-g; cunisset-p; levy-e
agricoleminierenouvelleshebrides,colonialevate,Compagnie Agricole et minière des Nouvelles-Hébrides,Compagnie Coloniale de Vaté,4,aupied-c; girot-h; luc-a; revel-c
agricoleminierenouvelleshebrides,francohebridaise,Compagnie Agricole et minière des Nouvelles-Hébrides,Compagnie Générale Franco-hébridaise,4,girot-h; gouin-a; luc-a; revel-c
colonialevate,francohebridaise,Compagnie Coloniale de Vaté,Compagnie Générale Franco-hébridaise,4,girot-h; luc-a; miniere-des-nouvelles-hebrides; revel-c
chalandage,comptoirsnouvelleshebrides,CHALANDAGE,Comptoirs français des Nouvelles-Hébrides,4,berge-m; laroque-g; loste-h; milliard-h
comptoirsnouvelleshebrides,kaori,Comptoirs français des Nouvelles-Hébrides,Kaori,4,ad-unger; berge-m; jeannin-p; milliard-h
etablissementsballande,kaori,Établissements Ballande,Kaori,4,berge-m; guiraud-p; jeannin-p; milliard-h
etablissementsballande,ilespacifique,Établissements Ballande,Société Française des îles du Pacifique,4,ballande-p; jeannin-p; loste-h; milliard-h
caledonia,nickel,Calédonia,Société Le Nickel,4,baudouin-p; dewez-h; loste-h; van-bree-f
colonialeetablissementsnhagen,colonialeilesbanks,Compagnie coloniale des Établissements N. Hagen,Compagnie Coloniale des îles Banks,4,aupied-c; hagen-n; joyer-a; picanon-e
colonialeetablissementsnhagen,colonialevate,Compagnie coloniale des Établissements N. Hagen,Compagnie Coloniale de Vaté,4,aupied-c; luc-a; miniere-des-nouvelles-hebrides; picanon-e
colonialeetablissementsnhagen,francohebridaise,Compagnie coloniale des Établissements N. Hagen,Compagnie Générale Franco-hébridaise,4,joyer-a; luc-a; miniere-des-nouvelles-hebrides; p-forveille-imprimeur-de-titres-paris-rodez
caledonia,navaleoceanie,Calédonia,Compagnie Navale de l'Océanie,3,ballande-a; chavane-l; van-bree-f
hautsfourneauxnoumeapointedoniambo,minesnickelreunies,Hauts Fourneaux de Nouméa à la pointe Doniambo,Compagnie des Mines de nickel réunies,3,ballande-a; chavane-l; l-chavane
hautsfourneauxnoumeapointedoniambo,navalecommercialeoceanie,Hauts Fourneaux de Nouméa à la pointe Doniambo,Compagnie navale et commerciale de l'Océanie,3,ballande-a; chavane-l; van-bree-f
minesnickelreunies,navaleoceanie,Compagnie des Mines de nickel réunies,Compagnie Navale de l'Océanie,3,ballande-a; chavane-l; l-chavane
hautsfourneauxnoumea,navaleoceanie,« Hauts-Fourneaux de Nouméa »,Compagnie Navale de l'Océanie,3,ballande-a; l-chavane; van-bree-f
chalandage,hautsfourneauxnoumea,CHALANDAGE,« Hauts-Fourneaux de Nouméa »,3,ballande-a; laroque-g; rougy-a
chalandage,hautsfourneauxnoumeapointedoniambo,CHALANDAGE,Hauts Fourneaux de Nouméa à la pointe Doniambo,3,ballande-a; laroque-g; rougy-a
etablissementsballande,hautsfourneauxnoumea,Établissements Ballande,« Hauts-Fourneaux de Nouméa »,3,ballande-a; laroque-g; rougy-a
caledonia,kaori,Calédonia,Kaori,3,berge; guiraud-p; milliard-h
comitedirection,hautsfourneauxnoumea,Comité de direction,« Hauts-Fourneaux de Nouméa »,3,berge; milliard; rougy-a
comitedirection,hautsfourneauxnoumeapointedoniambo,Comité de direction,Hauts Fourneaux de Nouméa à la pointe Doniambo,3,berge; milliard; rougy-a
metallurgiquetao,usinestaohydroelectriquetaometallurgiquetao,Sté métallurgique de Tao,"Usines de Tao, Société hydro-électrique de Tao, Société métallurgique de Tao",3,dehesdin-a; jauffret; martini-g
concessionnaireportpapeete,portpapeeteetudes,Cie concessionnaire du port de Papeete,"Port de Papeete (Société d'études, puis concessionnaire du)",3,hivonnait-p; ristelhueber-p; roume-e
francotahitienne,ilesmarquises,Compagnie Franco-Tahitienne,Société Française des îles Marquises,3,agache-e; froment-guieysse-g; gallois-c
francotahitienne,immobiliereagricoleoceanie,Compagnie Franco-Tahitienne,Compagnie Immobilière et Agricole de l'Océanie,3,agache-e; froment-guieysse-g; picot-h
ilesmarquises,immobiliereagricoleoceanie,Société Française des îles Marquises,Compagnie Immobilière et Agricole de l'Océanie,3,agache-e; froment-guieysse-g; h-picot
agricolemopelia,comptoirsoceanie,Société agricole de Mopélia,Comptoirs français d’Océanie,3,chiris-g; flipo-p; levy-e
caledonia,comptoirsnouvelleshebrides,Calédonia,Comptoirs français des Nouvelles-Hébrides,3,laroque-g; loste-h; milliard-h
chalandage,kaori,CHALANDAGE,Kaori,3,berge-m; bonneaud-h; milliard-h
chalandage,ilespacifique,CHALANDAGE,Société Française des îles du Pacifique,3,bonneaud-h; loste-h; milliard-h
comptoirsnouvelleshebrides,ilespacifique,Comptoirs français des Nouvelles-Hébrides,Société Française des îles du Pacifique,3,jeannin-p; loste-h; milliard-h
ilespacifique,kaori,Société Française des îles du Pacifique,Kaori,3,bonneaud-h; jeannin-p; milliard-h
commissionnairecorrespondant,maisonbarrau,Commissionnaire-correspondant,Maison Barrau,3,barrau-a; barrau-e; daly-j
agricoleminierenouvelleshebrides,colonialeilesbanks,Compagnie Agricole et minière des Nouvelles-Hébrides,Compagnie Coloniale des îles Banks,3,aupied-c; renault-a; vereecken-h
colonialeilesbanks,colonialevate,Compagnie Coloniale des îles Banks,Compagnie Coloniale de Vaté,3,aupied-c; picanon-e; raoul-duval-e
burnsphilpco35crutchedfriarslondresec,burnsphilpcoltd,"Burns, Philp and Co 35, Crutched Friars, LONDRES E.C","Burns, Philp & Co Ltd",2,esq; forsyth-j
nouvelleshebrides,nouvelleshebridesgeneralitesnouvelleshebrides,Société française des Nouvelles-Hébrides,Société Française des Nouvelles-Hébrides . — Généralités sur les Nouvelles-Hébrides,2,criny-de-verteuil-l; fischer
caledonia,minesnickelreunies,Calédonia,Compagnie des Mines de nickel réunies,2,ballande-a; chavane-l
