doc_id,company_key,company_name,member_key,name_clean,role,year,source_ref,sector,country,region
pacifique-aec-1922-nlle-caledonie-a888d5,nickel,« Le Nickel »,vpdtmarocaine,v.-pdt Cie marocaine,administrateur,1922,Annuaire des entreprises coloniales,Documentation générale (par ordre chronologique),Nouvelle-Calédonie (Mélanésie),Pacifique
pacifique-aec-1922-nlle-caledonie-a888d5,nickel,« Le Nickel »,admagadir,adm. Cie d'Agadir,administrateur,1922,Annuaire des entreprises coloniales,Documentation générale (par ordre chronologique),Nouvelle-Calédonie (Mélanésie),Pacifique
pacifique-aec-1922-polynesie-fd5136,ilesmarquises,Sté française des îles Marquises,etsrocca,des Éts Rocca,administrateur,1922,"Ann. entrep. col., 1922",Documents généraux,Tahiti (Polynésie),Pacifique
pacifique-aec-1922-polynesie-fd5136,ilesmarquises,Sté française des îles Marquises,dydahomey,de la Société française dy Dahomey,administrateur,1922,"Ann. entrep. col., 1922",Documents généraux,Tahiti (Polynésie),Pacifique
pacifique-aec-1922-polynesie-fd5136,ilesmarquises,Sté française des îles Marquises,industriellebasogooue,de la Société industrielle du Bas-Ogooué,administrateur,1922,"Ann. entrep. col., 1922",Documents généraux,Tahiti (Polynésie),Pacifique
pacifique-aec-1926-nlle-caledonie-c1056b,immobilierenouvelleshebrides,Cie française immobilière des Nouvelles-Hébrides,nickel,Société Le Nickel,administrateur,1926,Annuaire des entreprises coloniales,Documentation générale (par ordre chronologique),Nouvelle-Calédonie (Mélanésie),Pacifique
pacifique-aec-1926-nlle-caledonie-c1056b,comptoirsnouvelleshebrides,Comptoirs français des Nouvelles-Hébrides,cooperativemutuellecolonisationneocaledonienne,Coopérative mutuelle de colonisation Néo-Calédonienne,administrateur,1926,Annuaire des entreprises coloniales,Documentation générale (par ordre chronologique),Nouvelle-Calédonie (Mélanésie),Pacifique
pacifique-aec-1926-nlle-caledonie-c1056b,cotonnierenouvelleshebrides,Cie cotonnière des Nouvelles-Hébrides,etablissementsballande,Établissements Ballande,administrateur,1926,Annuaire des entreprises coloniales,Documentation générale (par ordre chronologique),Nouvelle-Calédonie (Mélanésie),Pacifique
pacifique-aec-1926-nlle-caledonie-c1056b,cotonnierenouvelleshebrides,Cie cotonnière des Nouvelles-Hébrides,masquelierfils,Société anon. Masquelier fils,administrateur,1926,Annuaire des entreprises coloniales,Documentation générale (par ordre chronologique),Nouvelle-Calédonie (Mélanésie),Pacifique
pacifique-aec-1926-nlle-caledonie-c1056b,cotonnierenouvelleshebrides,Cie cotonnière des Nouvelles-Hébrides,sucreriescoloniales,Société des sucreries coloniales,administrateur,1926,Annuaire des entreprises coloniales,Documentation générale (par ordre chronologique),Nouvelle-Calédonie (Mélanésie),Pacifique
pacifique-aec-1926-nlle-caledonie-c1056b,frigorifiquecaledonienne,Sté frigorifique calédonienne,ileaobacalonne,Cie. Ile d'Aoba: Calonne,administrateur,1926,Annuaire des entreprises coloniales,Documentation générale (par ordre chronologique),Nouvelle-Calédonie (Mélanésie),Pacifique
pacifique-aec-1926-polynesie-318e90,agricolemopelia,Société agricole de Mopélia,participation,Société de participation,administrateur,1926,Annuaire des entreprises coloniales,Documents généraux,Tahiti (Polynésie),Pacifique
pacifique-aec-1926-polynesie-318e90,agricolemopelia,Société agricole de Mopélia,rocca,Société Rocca,administrateur,1926,Annuaire des entreprises coloniales,Documents généraux,Tahiti (Polynésie),Pacifique
pacifique-aec-1937-nlle-caledonie-1b1147,cotonnierenouvelleshebrides,Cie cotonnière des Nouvelles-Hébrides,etablissementsballande,Établissements Ballande,administrateur,1937,Annuaire des entreprises coloniales,Documentation générale (par ordre chronologique),Nouvelle-Calédonie (Mélanésie),Pacifique
