company_id_1,company_id_2,company_name_1,company_name_2,weight,shared_directors
afrique,anciensetablissementsmplanteyafrique,L'Afrique française,anciens Établissements M. Plantey et Cie Cie générale de l'Afrique française,5,boussenot-g; delaquis-l; fontaine-a; plantey-j; plantey-m
commerceafricain,officecommissionafrique,Compagnie Française de Commerce africain,Office de Commission de l'Afrique française,5,barthes-c; bastin-j; cladiere-v; dentz-a; lesieur-s
cheminferdakarsaintlouis,cheminferdakarstlouis,Compagnie du Chemin de fer de Dakar à Saint-Louis,Cie du chemin de fer de Dakar à St-Louis,5,deves-p; lorieux-l; pouyer-m; roland-gosselin-j; vieuxtemps
culturesdiakandape,etablissementsdeveschaumet,Cultures de Diakandapé,Établissements Devès et Chaumet,5,begouen-m; chaumet-g; de-lestapis-r; deves-p; gradis-g
alsaciennecoteivoire,colonialegeranceetudes,Société Alsacienne de la Côte d’Ivoire,Société Coloniale de gérance et d'études,5,bedouet-j; begouen-m; demachy-r; massena-prince-d-essling-a; renoux-l
colonialegeranceetudes,culturesdiakandape,Société Coloniale de gérance et d'études,Cultures de Diakandapé,5,bedouet-j; begouen-m; de-lestapis-r; massena-prince-d-essling-a; renoux-l
africaineentreprises,colonialeentreprisemorosini,Société Africaine d'Entreprises,Société anon. coloniale de l'entreprise Morosini,5,blaise-a; foucault-d; lescop-p; morosini-s; paris-j-joseph
bamako,messageriesafricaines,Société de Bamako,Messageries africaines,5,cahen-fuzier-e; decron-c; hirsch-h; monnet-h; villars-r
huileriesrizeriesguinee,huileriesrizeriesouestafricainesh,Société des Huileries-rizeries de Guinée,Société des huileries et rizeries ouest-africaines (S.H,5,fourneau-l; legrand-j; legrand-r; loisy-x; oudot-l
agricoleindustriellesoudan,tambacuunda,"Compagnie Agricole et Industrielle du Soudan, puis Agricole et Industrielle de l'Ouest africain",TAMBACUUNDA,5,cahen-fuzier-e; hermann-du-pasquier; hirsch-a; hirsch-h; villars-r
culturecotonniereniger,messageriesafricaines,"Compagnie de Culture cotonnière du Niger, puis Compagnie générale du Niger",Messageries africaines,5,cahen-fuzier-e; carde-j; delmas-p-pierre; hirsch-h; villars-r
forestiereafrique,occidentaleafricaine,Compagnie Forestière de l'Afrique française,L'Occidentale Africaine,5,bonfils-e; cassagnac-j; experton-p-pierre; vizioz-g; vizioz-j
unionforestiereafricaine,usinagebois,Union forestière africaine,L'Usinage du bois,5,bernheim-l-leon; fouque-j-jean; gast-a; haas-a; klotz-e
eloka,messageriesafricaines,ELOKA,Messageries africaines,5,berton-a; brussel-j; d-eudeville-h; dromel-p; lehideux-p
commerceafricain,lesieurafrique,Compagnie Française de Commerce africain,Lesieur-Afrique,5,bastin-j; lemaigre-dubreuil-j; lesieur-h; lesieur-p; tascher-c
comptoircommercialfrancoafricain,portetienne,Comptoir commercial franco-africain,Port-Étienne,5,besse-f; coloniaux-p; coyah; sougueta; varvatsoulis-m
domainekokumbo,domainekokumbocapital,Compagnie du Domaine de Kokumbo,Cie du domaine de Kokumbo. — Capital,5,bastid-c; gerard-r; pernod-p; rueff-g; tezier-h
direction,unionhydroelectriqueafricaine,Direction générale,Union hydro-électrique africaine,5,augier-p; chaumet-d; electricite-de-l-ouest-africain; prom; thomasset-a
brulerie,plantationstanoe,Brûlerie,Société des plantations de la Tanoé,4,carre-r; doumic-j; guignabaudet-p; legourd-a
anciensetablissementscarpotafricaineelectricite,anciensetablissementschpeyrissaccolonialeafrique,Anciens Établissements Carpot Cie africaine d'électricité,Anciens Établissements Ch. Peyrissac et Cie (Cie coloniale de l'Afrique,4,casteincau-e; gorgeu-m; guignard-e-edouard; peyrissac-l
anciensetablissementscarpotafricaineelectricite,colonialebia,Anciens Établissements Carpot Cie africaine d'électricité,Compagnie Coloniale de la Bia,4,casteincau-e; gorgeu-m; guignard-e-edouard; peyrissac-l
anciensetablissementschpeyrissaccolonialeafrique,colonialebia,Anciens Établissements Ch. Peyrissac et Cie (Cie coloniale de l'Afrique,Compagnie Coloniale de la Bia,4,casteincau-e; gorgeu-m; guignard-e-edouard; peyrissac-l
colonialebia,salinscapvert,Compagnie Coloniale de la Bia,Salins du Cap Vert,4,casteincau-e; gorgeu-m; guignard-e-edouard; peyrissac-l
anciensetablissementschpeyrissaccoloniale,anciensetablissementschpeyrissaccolonialeafrique,Anciens Établissements Ch. Peyrissac et Compagnie (Compagnie coloniale de,Anciens Établissements Ch. Peyrissac et Cie (Cie coloniale de l'Afrique,4,bourrieu-g; goux-p; peyrissac-f; peyrissac-l
comptoirsafricains,cotonafricain,Compagnie Générale des Comptoirs africains,"Société du Coton africain, puis Coton et des textiles africains",4,calcat-f-fernand; delmas-p-philippe; levy-g; mizraki-m
boiscoteivoire,forestiereindenie,Compagnie des Bois de la Côte-d'Ivoire,Compagnie Forestière de l'Indénié,4,levy-g; martin-e-edouard; mizraki-m; plagelat-l
forestiereindenie,plantationshuileriesbingerville,Compagnie Forestière de l'Indénié,Société des Plantations et huileries de Bingerville,4,lemaitre-r; mizraki-m; plagelat-l; pognon-l
comptoirindustrielagricolefrancecolonies,comptoirrepresentationsafrique,COMPTOIR INDUSTRIEL ET AGRICOLE DE FRANCE ET DES COLONIES,Comptoir général de représentations pour l'Afrique,4,montet-p; richard-e; richard-m-marius; viriville-g
immobilierethies,immobilierethies20,"Société Immobilière de Thiès, puis Établissements français de l’Ouest-Africain",Société immobilière de Thiès 20,4,froment-guieysse-g; leme-r; picot-h; richard-m-marius
commercialeafricaine,coteivoire,Commerciale Africaine,Compagnie Française de la Côte d'Ivoire,4,deveaud-p; faure-a; leibosis-l; thube-a
coteivoire,niger,Compagnie Française de la Côte d'Ivoire,Compagnie du Niger français,4,deveaud-p; faure-a; leibosis-l; thube-a
etablissementssalagna,socetablsalagna,Établissements Salagna,Soc. an. des Établ SALAGNA,4,allard-a; motelay-p; privat-a; salagna-e
alsaciennecoteivoire,plantationscasamance,Société Alsacienne de la Côte d’Ivoire,Société des Plantations de Casamance,4,begouen-m; demachy-r; gamichon-h; renoux-l
alsaciennecoteivoire,plantationshautevolta,Société Alsacienne de la Côte d’Ivoire,Société anonyme des Plantations de Haute-Volta,4,begouen-m; demachy-r; massena-prince-d-essling-a; renoux-l
colonialegeranceetudes,plantationshautevolta,Société Coloniale de gérance et d'études,Société anonyme des Plantations de Haute-Volta,4,begouen-m; demachy-r; massena-prince-d-essling-a; renoux-l
culturesdiakandape,plantationshautevolta,Cultures de Diakandapé,Société anonyme des Plantations de Haute-Volta,4,begouen-m; helbronner-h; massena-prince-d-essling-a; renoux-l
briqueteriesbamako,immobilierethies,Briqueteries de Bamako,"Société Immobilière de Thiès, puis Établissements français de l’Ouest-Africain",4,froment-guieysse-g; guieysse-p; schurr-a; you-e
huileriesrizeriesouestafricainesh,scieriesafricaines,Société des huileries et rizeries ouest-africaines (S.H,Compagnie des Scieries africaines,4,bocquet-j; de-la-morandiere-l; loisy-x; vigne-r
agricoleindustrielleouestafricain,culturecotonniereniger,Cie agricole et industrielle de l'Ouest Africain,"Compagnie de Culture cotonnière du Niger, puis Compagnie générale du Niger",4,bedouet-j; grandet-h; hermann-du-pasquier; villars-r
agricoleindustriellesoudan,culturecotonniereniger,"Compagnie Agricole et Industrielle du Soudan, puis Agricole et Industrielle de l'Ouest africain","Compagnie de Culture cotonnière du Niger, puis Compagnie générale du Niger",4,cahen-fuzier-e; hermann-du-pasquier; hirsch-h; villars-r
culturecotonniereniger,tambacuunda,"Compagnie de Culture cotonnière du Niger, puis Compagnie générale du Niger",TAMBACUUNDA,4,cahen-fuzier-e; hermann-du-pasquier; hirsch-h; villars-r
agricoleindustrielleouestafricain,plantationsguinee,Cie agricole et industrielle de l'Ouest Africain,Société anonyme des plantations de la Guinée française,4,bedouet-j; gamichon-p; grandet-h; villars-r
bamako,tambacuunda,Société de Bamako,TAMBACUUNDA,4,cahen-fuzier-e; frank-de-latour-dejean; hirsch-h; villars-r
huileriesrizeriesouestafricainesh,silicocalcaireafricaine,Société des huileries et rizeries ouest-africaines (S.H,La Silico-Calcaire africaine,4,fourneau-l; gaudart-r; legrand-j; legrand-r
forestiereafrique,scieriesafricaines,Compagnie Forestière de l'Afrique française,Compagnie des Scieries africaines,4,cassagnac-j; experton-p-pierre; vizioz-g; vizioz-j
futsmetalliquesouestafricain,senegalaisehuilesrufisqueh,Fûts métalliques de l'Ouest Africain,Société sénégalaise des huiles de Rufisque (S.S.H,4,electrique-s; huileries; industrielle-du-baol; savonneries-de-l-ouest-africain
africaine,messageriesafricaines,L'Africaine,Messageries africaines,4,berton-a; brussel-j; dromel-p; lehideux-p
dabou,granddrewin,DABOU,GRAND-DREWIN,4,daudier-e; de-beaumont-j; gregoire-sainte-marie-r; schoofs-m
agenceabidjan,charbonniereouestafricain,Agence à Abidjan,Société charbonnière de l'Ouest Africain,4,bouffe-g; fossorier-r; merville-j; roux-j
societeanonymedesanciensetablissementsjulesburki,transittransportsafrique,Société anonyme des Anciens Établissements Jules Burki,Société anon. de transit et de transports en Afrique,4,dupre-l; marcou-d; monneron-p; vidal-l
agricolecommercialeindustriellebadikaha,creditfoncierafrique,"Compagnie agricole, commerciale et industrielle de Badikaha",Crédit foncier de l'Afrique française,4,castres-saint-martin-g; de-lestang-l; tanqueray-g; vezin-m
colonialecoteivoire,culturescoteivoire,Compagnie Coloniale de la Côte-d’Ivoire,Cie de cultures de la Côte-d'Ivoire,4,germain-f; laurent-j-jacques; vieljeux-c; vieljeux-p
colonialecoteivoire,delmasvieljeux,Compagnie Coloniale de la Côte-d’Ivoire,Cie Delmas-Vieljeux,4,delmas-f; laurent-j-jacques; vieljeux-c; vieljeux-p
culturescoteivoire,delmasvieljeux,Cie de cultures de la Côte-d'Ivoire,Cie Delmas-Vieljeux,4,laurent-j-jacques; roullet-g; vieljeux-c; vieljeux-p
aboisso,cafescoteivoire,ABOISSO,Société française des Cafés de la Côte-d'Ivoire,4,deloffre-g; faucheux-j; guibert-g-georges; lemaitre-r
gagnoa,pecheralcharpentiertiassale,GAGNOA,"Pécheral et Charpentier, TIASSALÉ",4,dutheil-p; guibert-g-georges; larcheveque-h; merle-m
depotspetroliersafriqueoccidentale,distributionpetrolesafrique,Cie française de dépôts pétroliers en Afrique Occidentale française,Cie française de distribution des pétroles en Afrique,4,algerienne-des-petroles-mory-s; de-montaigu-r; ed-van-den-broek-d-obrenan; lille-bonnieres-s
comptoirafriqueoccidentale,industrielleproduitscoloniaux,Comptoir général français de l'Afrique Occidentale,Cie industrielle des produits coloniaux,3,cochez-l; rouvrais-f; sustra-f
africainecommerce,bordelaisecomptoirsafricains,Compagnie Africaine de Commerce,Compagnie Bordelaise des Comptoirs africains,3,delmas-p-philippe; frere-m; ph-delmas
auxiliaireafricainedeveloppementcommerceindustrie,bordelaisecomptoirsafricains,"Société auxiliaire africaine pour le développement du commerce, de l'industrie",Compagnie Bordelaise des Comptoirs africains,3,frere-m; ph-delmas; vezia-f
auxiliaireafricainedeveloppementcommerceindustrie,salinssinesaloum,"Société auxiliaire africaine pour le développement du commerce, de l'industrie",Salins du Sine Saloum,3,maurel-l-lucien; ph-delmas; vezia-f
bordelaisecomptoirsafricains,salinssinesaloum,Compagnie Bordelaise des Comptoirs africains,Salins du Sine Saloum,3,delmas-p-philippe; ph-delmas; vezia-f
anciensetablissementscarpotafricaineelectricite,leoncochez,Anciens Établissements Carpot Cie africaine d'électricité,Léon COCHEZ,3,casteincau-e; gorgeu-m; peyrissac-l
anciensetablissementschpeyrissaccolonialeafrique,leoncochez,Anciens Établissements Ch. Peyrissac et Cie (Cie coloniale de l'Afrique,Léon COCHEZ,3,casteincau-e; gorgeu-m; peyrissac-l
colonialebia,leoncochez,Compagnie Coloniale de la Bia,Léon COCHEZ,3,casteincau-e; gorgeu-m; peyrissac-l
leoncochez,salinscapvert,Léon COCHEZ,Salins du Cap Vert,3,casteincau-e; gorgeu-m; peyrissac-l
etablissementsmaurelprom,messageriesafricaines,Établissements Maurel et Prom,Messageries africaines,3,durand-reville-l; maurel-l-lucien; maurel-r-roger
messageriesafricaines,salinssinesaloum,Messageries africaines,Salins du Sine Saloum,3,delmas-p-philippe; delmas-p-pierre; maurel-l-lucien
banqueafriqueoccidentale,socbriqueteriesbamako,Banque de l'Afrique occidentale,Soc. des Briqueteries de BAMAKO,3,boyer-p; maurel-l; simon-s
afriquecongo,intercontinentaleentreprisesreunies,Afrique et Congo,Société Intercontinentale d'entreprises réunies,3,fourneau-a; guynet-w; vigouroux-l
commercialeindustriellepalmeraiesafricaines,plantationstanoe,Société commerciale et industrielle des palmeraies africaines,Société des plantations de la Tanoé,3,allibaud-j; desouches-b; weber-j
bordelaisecomptoirsafricains,cotonafricain,Compagnie Bordelaise des Comptoirs africains,"Société du Coton africain, puis Coton et des textiles africains",3,calcat-f-fernand; delmas-p-philippe; levy-g
cotonafricain,forestiereindenie,"Société du Coton africain, puis Coton et des textiles africains",Compagnie Forestière de l'Indénié,3,calcat-f-fernand; levy-g; mizraki-m
boiscoteivoire,frsekong,Compagnie des Bois de la Côte-d'Ivoire,Nouvelle Cie frse de KONG,3,levy-g; mizraki-m; picanon-e
boiscoteivoire,jcalve,Compagnie des Bois de la Côte-d'Ivoire,J. Le Calvé,3,levy-g; mizraki-m; plagelat-l
boiscoteivoire,kong,Compagnie des Bois de la Côte-d'Ivoire,Compagnie française de Kong,3,levy-g; mizraki-m; picanon-e
comptoirsafricains,frsekong,Compagnie Générale des Comptoirs africains,Nouvelle Cie frse de KONG,3,callot-t; levy-g; mizraki-m
comptoirsafricains,jcalve,Compagnie Générale des Comptoirs africains,J. Le Calvé,3,calcat-f; levy-g; mizraki-m
comptoirsafricains,kong,Compagnie Générale des Comptoirs africains,Compagnie française de Kong,3,callot-t; levy-g; mizraki-m
forestiereindenie,frsekong,Compagnie Forestière de l'Indénié,Nouvelle Cie frse de KONG,3,callot-t; levy-g; mizraki-m
forestiereindenie,jcalve,Compagnie Forestière de l'Indénié,J. Le Calvé,3,levy-g; mizraki-m; plagelat-l
forestiereindenie,kong,Compagnie Forestière de l'Indénié,Compagnie française de Kong,3,callot-t; levy-g; mizraki-m
frsekong,jcalve,Nouvelle Cie frse de KONG,J. Le Calvé,3,dimbokro; levy-g; mizraki-m
constructionafricaine,silicocalcaireafricaine,La Construction africaine,La Silico-Calcaire africaine,3,berengier-m; legrand-r; superville-m
africainecommerce,electricitesenegal,Compagnie Africaine de Commerce,Compagnie d'Électricité du Sénégal,3,delmas-p-philippe; frere; levy
forestieresassandra,jcalve,Compagnie Forestière de Sassandra,J. Le Calvé,3,calcat-f; mounier-p; vialle-j
commerceafricain,etablissementsbartheslesieur,Compagnie Française de Commerce africain,Établissements Barthès et Lesieur,3,barthes-c; cladiere-v; lesieur-p
bordeauxdirectionnantes,commercialeafricaine,BORDEAUX (Direction à NANTES,Commerciale Africaine,3,buhan-p-pascal; thube-a; thube-fils-g
bordeauxdirectionnantes,socminierenigerguinee,BORDEAUX (Direction à NANTES,Soc. MINIÈRE NIGER-GUINÉE,3,buhan-p-pascal; thube-a; thube-fils-g
commercialeafricaine,socminierenigerguinee,Commerciale Africaine,Soc. MINIÈRE NIGER-GUINÉE,3,buhan-p-pascal; thube-a; thube-fils-g
aboisso,commercialeafricaine,ABOISSO,Commerciale Africaine,3,deveaud-p; faure-a; thube-a
aboisso,coteivoire,ABOISSO,Compagnie Française de la Côte d'Ivoire,3,deveaud-p; faure-a; thube-a
aboisso,miniereniger,ABOISSO,Société Minière du Niger français,3,deveaud-p; faure-a; thube-a
aboisso,niger,ABOISSO,Compagnie du Niger français,3,deveaud-p; faure-a; thube-a
commercialeafricaine,miniereniger,Commerciale Africaine,Société Minière du Niger français,3,deveaud-p; faure-a; thube-a
coteivoire,miniereniger,Compagnie Française de la Côte d'Ivoire,Société Minière du Niger français,3,deveaud-p; faure-a; thube-a
miniereniger,niger,Société Minière du Niger français,Compagnie du Niger français,3,deveaud-p; faure-a; thube-a
culturesdiakandape,socculturesdiakandape,Cultures de Diakandapé,Soc. an. des CULTURES de DIAKANDAPÉ,3,begouen-m; chaumet-g; deves-p
etablissementsdeveschaumet,socculturesdiakandape,Établissements Devès et Chaumet,Soc. an. des CULTURES de DIAKANDAPÉ,3,begouen-m; chaumet-g; deves-p
forceshydrauliquesguinee,miniereguinee,Société anon. des forces hydrauliques de la Guinée française,Compagnie Minière de la Guinée française,3,burrage-r; de-la-bouglise-r; garnier-g
kokumbocoltd,minierefoncierebandama,Kokumbo Co. Ltd,Société minière et foncière du Bandama,3,frot-h; halphen-j-julien; simonnet-g
alsaciennecoteivoire,plantationshuileriesbingerville,Société Alsacienne de la Côte d’Ivoire,Société des Plantations et huileries de Bingerville,3,bedouet-j; begouen-m; godet-r
colonialegeranceetudes,plantationscasamance,Société Coloniale de gérance et d'études,Société des Plantations de Casamance,3,begouen-m; demachy-r; renoux-l
culturesdiakandape,plantationshuileriesbingerville,Cultures de Diakandapé,Société des Plantations et huileries de Bingerville,3,bedouet-j; begouen-m; godet-r
messageriesafricaines,plantationshuileriesbingerville,Messageries africaines,Société des Plantations et huileries de Bingerville,3,begouen-m; lehideux-p; schreder-m
plantationscasamance,plantationshautevolta,Société des Plantations de Casamance,Société anonyme des Plantations de Haute-Volta,3,begouen-m; demachy-r; renoux-l
africaineentreprises,soccolonialeentreprisemorosini,Société Africaine d'Entreprises,Soc. an. coloniale de l'entreprise MOROSINI,3,lescop-p; morosini-s; paris-j-joseph
colonialeentreprisemorosini,soccolonialeentreprisemorosini,Société anon. coloniale de l'entreprise Morosini,Soc. an. coloniale de l'entreprise MOROSINI,3,lescop-p; morosini-s; paris-j-joseph
ouestafricainecabotage,portetienne,Compagnie Ouest-Africaine de cabotage,Port-Étienne,3,barris-p; corbin-p-paul; robert-a
agricoleindustriellesoudan,bamako,"Compagnie Agricole et Industrielle du Soudan, puis Agricole et Industrielle de l'Ouest africain",Société de Bamako,3,cahen-fuzier-e; hirsch-h; villars-r
agricoleindustriellesoudan,messageriesafricaines,"Compagnie Agricole et Industrielle du Soudan, puis Agricole et Industrielle de l'Ouest africain",Messageries africaines,3,cahen-fuzier-e; hirsch-h; villars-r
culturecotonniereniger,plantationsguinee,"Compagnie de Culture cotonnière du Niger, puis Compagnie générale du Niger",Société anonyme des plantations de la Guinée française,3,bedouet-j; grandet-h; villars-r
messageriesafricaines,messageriessenegal,Messageries africaines,Messageries du Sénégal,3,delmas-p-pierre; durand-reville-l; villars-r
messageriesafricaines,tambacuunda,Messageries africaines,TAMBACUUNDA,3,cahen-fuzier-e; hirsch-h; villars-r
huileriesrizeriesguinee,silicocalcaireafricaine,Société des Huileries-rizeries de Guinée,La Silico-Calcaire africaine,3,fourneau-l; legrand-j; legrand-r
plantations,plantationsexploitationscoloniales,Plantations des anciens combattants,Société de plantations et d'exploitations coloniales,3,bour-a; pelissier-e; thibout-d
brasseriesouestafricain,hoteliereouestafricain,Société des Brasseries de l'Ouest Africain,Compagnie hôtelière de l'Ouest Africain,3,gaston-dreyfus-r; lorfevre-j; orcel-j
automobilescoteafrique,immobilierethies,Société des automobiles de la Côte d'Afrique,"Société Immobilière de Thiès, puis Établissements français de l’Ouest-Africain",3,guieysse-p; schurr-a; you-e
automobilescoteafrique,senegalaisetransportscommun,Société des automobiles de la Côte d'Afrique,Compagnie sénégalaise de transports en commun,3,daroussin-j; guieysse-p; mollard-j
briqueteriesbamako,senegalaisetransportscommun,Briqueteries de Bamako,Compagnie sénégalaise de transports en commun,3,daroussin-j; guieysse-p; mollard-j
culturestropicalesafrique,tambacuunda,Cie de cultures tropicales en Afrique,TAMBACUUNDA,3,monteux-m; passetems-marinoni-g; saint-pierre-r
colonialeagricolecommercialeindustrielleafriqueoccidentale,comptoircommercialfrancoafricain,"Société coloniale, agricole, commerciale et industrielle de l'Afrique occidentale",Comptoir commercial franco-africain,3,fribourg-j; fribourg-r; monteux-m
dakarsoutes,senegalapprovisionnement,« Dakar-Soutes »,"« Sénégal », Société d'Approvisionnement",3,fossorier-r; lemaignen-r; olivier-m-maurice
messageriesafricaines,portscoloniauxboitepostale233,Messageries africaines,"Ports Coloniaux, Boîte Postale 233",3,du-moulin-de-labarthete-h; lemaignen-r; marceron-m
messageriesafricaines,senegalapprovisionnement,Messageries africaines,"« Sénégal », Société d'Approvisionnement",3,fossorier-r; lemaignen-r; marceron-m
messageriesafricaines,unionremorqueursdakar,Messageries africaines,Union des remorqueurs de Dakar,3,bos-p; delmas-p-pierre; lemaignen-r
charbonniereouestafricain,messageriesafricaines,Société charbonnière de l'Ouest Africain,Messageries africaines,3,bos-p; fossorier-r; marceron-m
commercialeexportationimportation,huileriessavonneriesouestafricain,Commerciale d'Exportation et d'Importation,Huileries et savonneries de l'Ouest africain,3,durbec-h; rob-j-foine; sauvaire-jourdan-h
africainerepresentation,commercialesenegalaise,Société africaine de représentation (S. A,Compagnie commerciale sénégalaise,3,delaporte-a; lecomte-a; lecomte-m
drogueriesafricainesmanufacturesmatieres,drogueriesafricainesmanufacturesmatierescolorantes,Compagnie des drogueries africaines et Manufactures de Matières,Cie des drogueries africaines et manufactures de matières colorantes,3,bril-g; entrop-p; tallon-p
bananeriesafricaines,etablissementsjdelmasafricaineimportation,Bananeries africaines,Établissements J.-A. Delmas et Compagnie (Société africaine d'importation et,3,delmas-p-pierre; delmas-r-robert; o-quin-p
bananeriesafricaines,manutentionafricaine,Bananeries africaines,Manutention africaine,3,delmas-p-pierre; delmas-r-robert; o-quin-p
bananeriesafricaines,techniqueexploitationbananiere,Bananeries africaines,Société Technique d'Exploitation bananiere,3,delmas-p-pierre; loste-h; o-quin-p
etablissementsjdelmasafricaineimportation,manutentionafricaine,Établissements J.-A. Delmas et Compagnie (Société africaine d'importation et,Manutention africaine,3,delmas-p-pierre; delmas-r-robert; o-quin-p
etablissementsdeveschaumet,etablissementsmartrefreres,Établissements Devès et Chaumet,"Établissements Martre frères, S. A",3,martre-e; martre-j-jean; pelofy-f
alsaciennecoteivoire,bordelaiseforestiere,Société Alsacienne de la Côte d’Ivoire,Société bordelaise forestière,3,bricard-l; fourn-g; fousse-p
alsaciennecoteivoire,koba,Société Alsacienne de la Côte d’Ivoire,Société du Koba,3,bricard-l; fourn-g; fousse-p
bordelaiseforestiere,koba,Société bordelaise forestière,Société du Koba,3,bricard-l; fourn-g; fousse-p
